#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
orthodox_DESC;The Orthodox Church is the other main branch of Chalcedonian Christianity that up until 1054 was formally united with the Catholic Church, although the political division can be traced back to the crowning of Charlemagne as Roman Emperor by Pope Leo III in 800, which did not sit well with the Emperor in Constantinople. The nominal head of the Orthodox Church is the Ecumenical Patriarch of Constantinople, but he does not interfere in the affairs of other Patriarchs. Defining features in-game:\n§Y*§! There is always an Ecumenical Patriarch, even if Constantinople falls\n§Y*§! Multiple Patriarchs - the five Pentarchs and Autocephalous Patriarchs under Kings\n§Y*§! Patriarchs can grant divorces\n§Y*§! The Ecumenical Patriarch can grant the Invasion Casus Belli\n§Y*§! Patriarchs can Excommunicate Orthodox characters;L'Église orthodoxe est une autre des principales branches du christianisme chalcédonien. Jusqu'en 1054, elle était officiellement unifiée à l'Église catholique malgré des divisions politiques dont les traces remontent au couronnement de Charlemagne comme empereur romain par le pape Léon III en 800, chose qui n'a point plu à l'empereur de Constantinople. Le chef officiel de l'Église orthodoxe est le patriarche œcuménique de Constantinople, mais il n'intervient pas vraiment dans les affaires des autres patriarches. Dans le jeu :\n§Y*§! Il y a toujours un patriarche œcuménique, même si Constantinople tombe\n§Y*§! Plusieurs patriarches : les cinq Pentarques et patriarches autocéphales sous le règne de rois\n§Y*§! Les patriarches peuvent permettre le divorce\n§Y*§! Le patriarche œcuménique peut approuver un casus belli d'invasion\n§Y*§! Les patriarches peuvent excommunier des personnages orthodoxes;Die Orthodoxe Kirche ist ein weiterer Hauptzweig des Chalzedonischen Christentums und war bis 1054 formal mit der Katholischen Kirche vereint, obwohl die politische Abspaltung zurückverfolgt werden kann bis zur Krönung von Karl dem Großen zum Römischen Kaiser durch Papst Leo III. im Jahr 800, die dem Kaiser in Konstantinopel nicht allzu sehr zusagte. Das formelle Oberhaupt der Orthodoxen Kirche ist der Ökumenische Patriarch von Konstantinopel, aber er mischt sich nicht in die Angelegenheiten anderer Patriarchen ein. Bestimmende Merkmale im Spiel:\n§Y*§! Es gibt immer einen Ökumenischen Patriarch im Spiel, selbst wenn Konstantinopel fällt\n§Y*§! Mehrere Patriarchen - die fünf Patriarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen genehmigen\n§Y*§! Der Ökumenische Patriarch kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können orthodoxe Charaktere exkommunizieren;;La Iglesia Ortodoxa es la otra rama principal del Cristianismo de Calcedonia, que hasta 1054 estaba unido formalmente a la Iglesia Católica, aunque la división política se remonta a la coronación de Carlomagno como Emperador Romano por el Papa León III en el año 800, que no se llevaba bien con el emperador de Constantinopla. El jefe oficial de la Iglesia Ortodoxa es el Patriarca Ecuménico de Constantinopla, pero no se inmiscuye en los asuntos de los demás Patriarcas. Definiendo características del juego:\n§Y*§!: Siempre hay un Patriarca Ecuménico, incluso si cae Constantinopla\n§Y*§! Múltiples Patriarcas: los cinco Pentarcas y los Patriarcas Autocephalous por debajo de Reyes\n§Y*§! Los Patriarcas puede conceder divorcios\n§Y*§! El Patriarca Ecuménico puede conceder la Casus Belli Invasión\n§Y*§! Los Patriarcas pueden Excomulgar a  personajes Ortodoxos;;;;;;;;;x;;
miaphysite_DESC;Miaphysite Christianity encompasses the Coptic Church and the Armenian Apostolic Church. Miaphysites stress that Christ had but a single nature, but of both human and divine character. This stance split them off from the main branch of Christianity after the council of Chalcedon in 451. Though not viewed as outright heretics by Orthodox and Catholic Christians, it is a fine distinction. The nominal head of the Miaphysite Church is the Pope of Alexandria. Defining features in-game:\n§Y*§! There is always a Pope of Alexandria, even if the city falls\n§Y*§! Multiple Patriarchs - the five Pentarchs and Autocephalous Patriarchs under Kings\n§Y*§! Patriarchs can grant divorces\n§Y*§! The Pope of Alexandria can grant the Invasion Casus Belli\n§Y*§! Patriarchs can Excommunicate Miaphysite characters;Le christianisme miaphysite englobe l'Église copte et l'Église apostolique arménienne. Les miaphysites insistent sur le fait que le Christ n'avait qu'une seule nature, mais qu'il était à la fois humain et divin. Cette position les divise de la principale branche du christianisme après le concile de Chalcédoine en 451. Bien qu'ils ne sont pas vus comme de véritables hérétiques par les chrétiens orthodoxes et catholiques, la différence est peu marquée. Le chef officiel de l'Église miaphysite est le pape d'Alexandrie. Dans le jeu :\n§Y*§!  Il y a toujours un pape d'Alexandrie, même si la cité tombe\n§Y*§! Plusieurs patriarches : les cinq Pentarques et patriarches autocéphales sous le règne de rois\n§Y*§! Les patriarches peuvent permettre le divorce\n§Y*§! Le pape d'Alexandrie peut approuver un casus belli d'invasion\n§Y*§! Les patriarches peuvent excommunier des personnages miaphysites;Das Miaphysitische Christentum umfasst die Koptische Kirche und die Armenische Apostolische Kirche. Miaphysiten betonen, dass Christus nicht nur eine Natur hatte, sondern eine menschliche und eine göttliche. Diese Haltung hat sie von den Hauptzweigen des Christentums, nach dem Konzil von Chalzedon im Jahre 451, abgespalten. Obschon nicht direkt als Häretiker von Orthodoxer und Katholischer Kirche betrachtet, ist die Trennlinie schmal. Das formelle Oberhaupt ist der Papst von Alexandria. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Papst von Alexandria, selbst wenn die Stadt fällt\n§Y*§! Mehrere Patriarchen - die fünf Pentarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen gewähren\n§Y*§! Der Papst von Alexandria kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können miaphysitische Charaktere exkommunizieren;;El Cristianismo Miafisita abarca a la Iglesia Copta y a la Iglesia Apostólica Armenia. Los Miafisitas recalcan que Cristo sólo tenía una única naturaleza, que era ambas, humana y divina. Esta postura les separó de la rama principal del Cristianismo tras el concilio de Calcedonia en el año 451. Aunque no están vistos como completos herejes por los Cristianos Ortodoxos y Católicos, es una sutil distinción. El jefe nominal de la Iglesia Miafisita es el Papa de Alejandría. Definiendo características del juego:\n§Y*§! Siempre hay un Papa de Alejandría, incluso si cae la ciudad\n§Y*§! Múltiples  Patriarcas: los cinco Pentarcas y los Patriarcas Autocephalous por debajo de Reyes\n§Y*§!  Los Patriarcas pueden conceder divorcios\n§Y*§! El Papa de Alejandría puede conceder la Casus Belli Invasión\n§Y*§! Los Patriarcas pueden Excomulgar a personajes Miafisitas;;;;;;;;;x;;
monophysite_DESC;Monophysitism is an early Christian heresy which states that Christ had but a single nature. This is the opposite of the Nestorian position where Christ has two separate natures - one divine and one human. Closely related to Miaphytism, Monophysites are regarded as a Miaphysite heresy in-game. The nominal head of the Monophysite Church is the Monophysite Pope of Alexandria. Defining features in-game:\n§Y*§! There is always a Pope of Alexandria, even if the city falls\n§Y*§! Multiple Patriarchs - the five Pentarchs and Autocephalous Patriarchs under Kings\n§Y*§! Patriarchs can grant divorces\n§Y*§! The Pope of Alexandria can grant the Invasion Casus Belli\n§Y*§! Patriarchs can Excommunicate Monophysite characters;Le monophysitisme est une hérésie apparue très tôt dans le christianisme. Contrairement au nestorianisme qui voit dans le Christ deux natures séparées, divine et humaine, les monophysites croient que le Christ possède une nature unique. Très près du miaphytisme, le monphysitisme est considéré dans le jeu comme une hérésie myaphysite. Le chef officiel de l'Église monophysite est le pape monophysite d'Alexandrie. Dans le jeu :\n§Y*§!  Il y a toujours un pape d'Alexandrie, même si la cité tombe\n§Y*§! Plusieurs patriarches : les cinq Pentarques et patriarches autocéphales sous le règne de rois\n§Y*§! Les patriarches peuvent permettre le divorce\n§Y*§! Le pape d'Alexandrie peut approuver un casus belli d'invasion\n§Y*§! Les patriarches peuvent excommunier des personnages monophysites;Monophysitismus ist eine frühchristliche Häresie, die darlegt, dass Christus nur eine Natur hatte. Dies ist das Gegenstück zur Nestorianischen Position, laut der Christus zwei 'Naturen' hatte - eine göttliche und eine menschliche. Dem Miaphysitismus nahestehend, wird Monophysitismus als Miaphysitische Häresie im Spiel behandelt. Das offizielle Oberhaupt ist der Monophysitische Papst von Alexandria. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Papst von Alexandria, selbst wenn die Stadt fällt\n§Y*§! Mehrere Patriarchen - die fünf Pentarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen gewähren\n§Y*§! Der Papst von Alexandria kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können monophysitische Charaktere exkommunizieren;;El Monofisismo es una temprana herejía Cristiana que afirma que Cristo sólo tenía una naturaleza. Esto es lo contrario a la opinión Nestoriana donde Cristo tiene dos naturalezas distintas: una divina y una humana. En estrecha relación con el Miafisismo, los Monofisistas son considerados como una herejía Miafisista dentro del juego. El jefe nominal de la Iglesia Monofisista es el Papa Monofisista de Alejandría. Definiendo características del juego:\n§Y*§! Siempre hay un Papa de Alejandría, incluso si cae la ciudad\n§Y*§! Múltiples  Patriarcas: los cinco Pentarcas y los Patriarcas Autocephalous por debajo de Reyes\n§Y*§!  Los Patriarcas puede conceder divorcios\n§Y*§! El Papa de Alejandría puede conceder la Casus Belli Invasión\n§Y*§! Los Patriarcas pueden Excomulgar a personajes Monofisistas;;;;;;;;;x;;
monothelite_DESC;Monothelitism is a Christological doctrine that was declared heretical in 681. Monothelites attempted to develop the Miaphysite and Monophysite stance on the single nature of Christ by saying he had both a human and a divine nature but only a single will. The nominal head of the Monothelite Church is the Monothelite Patriarch of Antioch. Defining features in-game:\n§Y*§! There is always a Monothelite Patriarch, even if he has no land\n§Y*§! Multiple Patriarchs - the five Pentarchs and Autocephalous Patriarchs under Kings\n§Y*§! Patriarchs can grant divorces\n§Y*§! The Monothelite Patriarch can grant the Invasion Casus Belli\n§Y*§! Patriarchs can Excommunicate Monothelite characters;Le monothélisme est une doctrine christologique qui a été déclarée hérétique en 681. Les monothélites tentent de développer les énoncés miaphysite et monophysite sur la nature unique du Christ en déclarant qu'il avait une nature à la fois humaine et divine, mais une seule volonté. Le chef officiel de l'Église monothélite est le patriarche d'Antioche. Dans le jeu :\n§Y*§! Il y a toujours un patriarche monothélite, même s'il ne possède aucune terre\n§Y*§! Plusieurs patriarches : les cinq Pentarques et patriarches autocéphales sous le règne de rois\n§Y*§! Les patriarches peuvent permettre le divorce\n§Y*§! Le patriarche monothélite peut approuver un casus belli d'invasion\n§Y*§! Les patriarches peuvent excommunier des personnages monothélites;Monothelitismus ist eine christologische Doktrin, die im Jahre 681 häretisch erklärt wurde. Monotheliten versuchten, die miaphysitischen und monophysitischen Ansichten zu vereinen, indem sie erklärten, dass Christus eine göttliche und eine menschliche Natur habe, aber nur einen Willen. Das offizielle Oberhaupt ist der Monothelitische Patriarch von Antioch. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Monothelitischen Papst, selbst wenn er kein Land besitzt\n§Y*§! Mehrere Patriarchen - die fünf Pentarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen gewähren\n§Y*§! Der monothelitische Patriarch kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können monothelitische Charaktere exkommunizieren;;El Monotelismo es una doctrina Cristológica que fue declarada como herética el año 681. Los Monotelitas intentaron desarrollar las posturas  Miafisita y Monofisista de la naturaleza única de Cristo diciendo que tenía tanto una naturaleza divina como humana, pero una única voluntad. El jefe nominal de la Iglesia Monotelita es el Patriarca Monotelita de Antioquía. Definiendo características del juego:\n§Y*§! Siempre hay un Patriarca Monotelita, incluso si no tiene tierra\n§Y*§! Múltiples Patriarcas: los cinco Pentarcas y los Patriarcas Autocephalous por debajo de Reyes\n§Y*§!  Los Patriarcas pueden conceder divorcios\n§Y*§! El Patriarca Monotelita puede conceder la Casus Belli Invasión\n§Y*§! Los Patriarcas pueden Excomulgar a personajes Monotelitas;;;;;;;;;x;;
sunni_DESC;Sunni Islam is by far the most widespread form of the religion. It is the more orthodox of the two main branches of Islam but the origin of the Sunni-Shia schism was largely political in nature. The Sunnis accepted the first Caliph, Abu Bakr, whereas the Shiites rejected him in favor of Ali. Sunni Muslims hold strictly to the Sunnah - the sayings and actions of Muhammad - as collected in the Hadiths, which form the basis for Sunni jurisprudence. The formal head of Sunni Islam is the (Sunni) Caliph. Defining features in-game:\n§Y*§! The Caliphate is held by a secular ruler, and can cease to exist.\n§Y*§! The Caliph can subjugate other Sunni rulers freely\n§Y*§! The Caliph can declare great Jihads\n§Y*§! Muslim rulers can - and are expected to have - multiple wives\n§Y*§! Mosque Holdings can be held by anyone without penalty\n§Y*§! Muslim dynasties grow decadent unless the men have enough land and win wars;Le sunnisme est de loin la religion la plus répandue. C'est la plus orthodoxe des deux branches de l'islam bien que le schisme sunnisme-chiisme est d'abord d'origine politique. Les sunnites reconnaissent le premier calife, Abu Bakr, alors que les chiites le rejettent en faveur d'Ali. Les musulmans sunnites s'en tiennent strictement à la Sunna (les dires et les actes de Mahomet) qui est la base de la jurisprudence des sunnites. Le chef symbolique de l'islam sunnite est le calife (sunnite). Dans le jeu :\n§Y*§! Le califat est dirigé par un chef laïc et peut cesser d'exister.\n§Y*§! Le calife est libre d'assujettir d'autres dirigeants sunnites\n§Y*§! Le calife peut déclarer des jihads\n§Y*§! Les dirigeants musulmans peuvent (et doivent) avoir plusieurs femmes\n§Y*§! Les propriétés de la mosquée peuvent être tenues par quiconque sans pénalité\n§Y*§! Les dynasties musulmanes deviennent décadentes, sauf si les hommes ont assez de terres et qu'ils gagnent des guerres;Der Sunni-Islam ist bei weitem die verbreitetste Form der Religion. Es ist der orthodoxere der beiden Hauptzweige des Islam, aber der Ursprung des Sunni-Shia Schisma war größtenteils politischer Natur. Die Sunniten akzeptierten den ersten Kaliphen Abu Bakr, wohingegen die Shiiten Ali bevorzugen. Sunnitische Muslime halten sich strikt an die Sunnah - die Sprüche und Taten Mohammeds - wie sie in den Hadithen gesammelt wurden, die die Basis sunnitischer Rechtsprechung bilden. Das offizielle Oberhaupt ist der (Sunnitische) Kaliph. Bestimmende Merkmale im Spiel:\n§Y*§! Das Kaliphat wird von einem weltlichen Herrscher getragen und kann erlöschen\n§Y*§! Der Kaliph kann andere sunnitische Herrscher frei unterwerfen\n§Y*§! Der Kaliph kann große Jihads ausrufen\n§Y*§! Muslimische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Muslimische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;El Islam Sunita es por mucho la forma más extendida de la religión. Es la más ortodoxa de las dos ramas principales del Islam, pero el origen del cisma entre Sunitas y Chiítas fue principalmente político. Los Sunitas aceptaron al primer Califa, Abu Bakr, mientras que los Chiítas lo rechazaron, favoreciendo a Alí. Los Musulmanes Sunitas se ciñen estrictamente a la Sunnah (los dichos y hechos de Mahoma) recogidos en los Hadices, que forman la base de la jurisprudencia Suní. El jefe formal del Islam Suní es el Califa (Suní). Definiendo características del juego:\n§Y*§! El Califato está en manos de un gobernante secular, y puede dejar de existir.\n§Y*§! El Califa puede someter a otros gobernantes Sunitas libremente\n§Y*§! El Califa puede declarar grandes Jihadas\n§Y*§! Los gobernantes Musulmanes pueden tener (y se espera que tengan) varias esposas\n§Y*§! Las Celebraciones en la Mezquita pueden ser celebradas por cualquier persona sin cargos\n§Y*§! Las dinastías Musulmanas se vuelven decadentes a menos que los hombres tengan suficiente tierra y ganen guerras;;;;;;;;;x;;
zikri_DESC;Zikri Islam is a Sunni heresy in-game. Zikris are the followers of the Imam Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi.) Defining features in-game:\n§Y*§! Muslim rulers can - and are expected to have - multiple wives\n§Y*§! Mosque Holdings can be held by anyone without penalty\n§Y*§! Muslim dynasties grow decadent unless the men have enough land and win wars;Le zikrisme est dans le jeu une hérésie sunnite. Les zikris suivent l'imam Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi). Dans le jeu :\n§Y*§! Les dirigeants musulmans peuvent (et doivent) avoir plusieurs femmes\n§Y*§! Les propriétés de la mosquée peuvent être tenues par quiconque sans pénalité\n§Y*§! Les dynasties musulmanes deviennent décadentes, sauf si les hommes ont assez de terres et qu'ils gagnent des guerres;Zikri-Islam ist eine sunnitische Häresie im Spiel. Zikris sind die Jünger des Imams Akhar Zaman Hazrat Syed Muhammad Jaunpuri (Imam Mehdi). Bestimmende Merkmale im Spiel:\n§Y*§! Muslimische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Muslimische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;El Islam Zikri es una herejía Sunita en el juego.  Los Zikris son los seguidores del Imán Zaman Akhar Hazrat Syed Muhammad Jaunpuri (Imán Mehdi). Definiendo características del juego:\n§Y*§! Los gobernantes Musulmanes pueden tener (y se espera que tengan) varias esposas\n§Y*§! Las Celebraciones en la Mezquita pueden ser celebradas por cualquier persona sin cargos\n§Y*§! Las dinastías Musulmanas se vuelven decadentes a menos que los hombres tengan suficiente tierra y ganen guerras;;;;;;;;;x;;
shiite_DESC;Shi'a is the short form of Shi'atul Ali, or the Party of Ali, which rejected the first Caliph Abu Bakr in favor of Ali. Shi'a Islam is the less orthodox of the two main branches of Islam and accepts the idea of intercession by dead Imams on behalf of the living. The formal head of Shi'a Islam is the (Shiite) Caliph. Defining features in-game:\n§Y*§! The Caliphate is held by a secular ruler, and can cease to exist.\n§Y*§! The Caliph can subjugate other Shiite rulers freely\n§Y*§! The Caliph can declare great Jihads\n§Y*§! Muslim rulers can - and are expected to have - multiple wives\n§Y*§! Mosque Holdings can be held by anyone without penalty\n§Y*§! Muslim dynasties grow decadent unless the men have enough land and win wars;L'origine du chiisme vient de Shi'atul Ali, les partisans d'Ali, ceux qui ont rejeté le premier calife Abu Bakr en faveur d'Ali. Le chiisme est la moins orthodoxe des deux branches islamiques, acceptant l'intercession des imams morts au nom des survivants. Le chef officiel de l'islam chiite est le calife (chiite). Dans le jeu :\n§Y*§! Le califat est dirigé par un chef laïc et peut cesser d'exister.\n§Y*§! Le calife est libre d'assujettir d'autres dirigeants chiites\n§Y*§! Le calife peut déclarer des jihads\n§Y*§! Les dirigeants musulmans peuvent (et doivent) avoir plusieurs femmes\n§Y*§! Les propriétés de la mosquée peuvent être tenues par quiconque sans pénalité\n§Y*§! Les dynasties musulmanes deviennent décadentes, sauf si les hommes ont assez de terres et qu'ils gagnent des guerres;Shi'a ist die Abkürzung von Shi'atul Ali oder die Partei von Ali, die den ersten Kaliph Abu Bakr abgelehnt und Ali bevorzugt hat. Shiitischer Islam ist der weniger orthodoxe Zweig der beiden Hauptströme des Islam und akzeptiert die Idee der Fürsprache toter Imame für die Lebenden. Das offizielle Oberhaupt des Shi'a Islam ist der (schiitische) Kaliph. Bestimmende Merkmale im Spiel: \n§Y*§! Das Kaliphat wird von einem weltlichen Herrscher getragen und kann erlöschen.\n§Y*§! Der Kaliph kann andere sunnitische Herrscher frei unterwerfen\n§Y*§! Der Kaliph kann große Jihads ausrufen\n§Y*§! Muslimische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Muslimische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;Chií es la abreviación de Shi'atul Alí, o el Partido de Alí, que rechazó al primer califa Abu Bakr en favor de Alí. El Islam Chiíta es la menos ortodoxa de las dos ramas principales del Islam y acepta la idea de interceder por imanes muertos en nombre de los vivos. El jefe formal del Islam Chiíta es el Califa (Chiíta). Definiendo características del juego:\n§Y*§! El Califato está en manos de un gobernante secular, y puede dejar de existir.\n§Y*§! El Califa puede someter a otros gobernantes Chiítas libremente\n§Y*§! El Califa puede declarar grandes Jihadas\n§Y*§! Los gobernantes Musulmanes pueden tener (y se espera que tengan) varias esposas\n§Y*§! Las Celebraciones en la Mezquita pueden ser celebradas por cualquier persona sin cargos\n§Y*§! Las dinastías Musulmanas se vuelven decadentes a menos que los hombres tengan suficiente tierra y ganen guerras;;;;;;;;;x;;
bektashi_DESC;Bektashism is a Sufi mystic order whose central tenet is the Wahdat-ul-Wujood - the single unified entity Allah-Muhammed-Ali. In the game it is regarded as a heresy. Defining features in-game:\n§Y*§! Muslim rulers can - and are expected to have - multiple wives\n§Y*§! Mosque Holdings can be held by anyone without penalty\n§Y*§! Muslim dynasties grow decadent unless the men have enough land and win wars;Le bektashisme est un ordre mystique soufi dont la principale doctrine est le Wahdat al-Wujood - la seule entité unifiée d'Allah et de Muhammed-Ali. Dans le jeu il est considéré comme une hérésie.. Dans le jeu :\n§Y*§! Les dirigeants musulmans peuvent (et doivent) avoir plusieurs femmes\n§Y*§! Les fiefs religieux peuvent être tenus par quiconque sans pénalité\n§Y*§! Les dynasties musulmanes deviennent décadentes, sauf si les hommes ont assez de terres et qu'ils gagnent des guerres;GERMAN;;El Bektashismo es una orden mística sufí cuyo eje central es el Wahdat-ul-Wujood - la entidad unificada Alá-Mahoma-Alí. En el juego se les representa como una herejía. Características definitorias en el juego:\n§Y*§! Los gobernantes musulmanes pueden, y se les presupone, tener varias esposas\n§Y*§! Los feudos religiosos pueden ser gobernados por cualquiera sin penalizaciones\n§Y*§ Las dinastías musulmanas aumentan decadencia salvo que sus miembros varones posean tierras y ganen guerras;;;;;;;;;x;;
druze_DESC;The Druze religion originated in the Ismaili sect of Shi'a Islam, but has many features of gnosticism, neoplatonism in addition to the Abrahamic religions. Defining features in-game:\n§Y*§! Druze rulers can - and are expected to have - multiple wives\n§Y*§! Temple Holdings can be held by anyone without penalty\n§Y*§! Druze dynasties grow decadent unless the men have enough land and win wars;La religion druze, qui tire son origine de l'ismaélisme, secte de l'islam chiite, a plusieurs caractéristiques communes au gnosticisme, au néo-platonisme ainsi qu'aux religions abrahamiques. Dans le jeu :\n§Y*§! Les dirigeants druzes peuvent (et doivent) avoir plusieurs femmes\n§Y*§! Les propriétés templières peuvent être tenues par quiconque sans pénalité\n§Y*§! Les dynasties druzes deviennent décadentes, sauf si les hommes ont assez de terres et qu'ils gagnent des guerres;Die drusische Religion hat ihren Ursprung in der Ismailitischen Sekte des Shi'a Islam, besitzt aber zusätzlich viele Eigenheiten des Gnostizismus und Neoplatonismus. Bestimmende Merkmale im Spiel:\n§Y*§! Drusische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Tempel-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Drusische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;La religión Drusa se originó en la secta Ismaelita del Islam Chií, pero tiene muchas características del gnosticismo, el neoplatonismo, además de las religiones Abrahámicas. Definiendo características del juego:\n§Y*§! Los gobernantes Drusos pueden tener (y se espera que tengan) varias esposas \n§Y*§! Las Celebraciones en el Templo pueden ser celebradas por cualquier persona sin cargos\n§Y*§! Las dinastías Drusas se vuelven decadentes a menos que los hombres tengan suficiente tierra y ganen guerras;;;;;;;;;x;;
norse_pagan_reformed_DESC;The reformed Norse Pagan faith has a Holy Book written in runes with chapters on Creation, the gods, Ragnarok, and secret spells - 'galdrs'. The church has a standardized liturgy and a formal church hierarchy led by the Fylkir, who - much like an Islamic Caliph - is both a secular ruler and the religious leader of the faithful. Defining features in-game:\n§Y*§! Can perform coastal raids anywhere\n§Y*§! Fleets can navigate major rivers\n§Y*§! Rulers can Prepare Invasions\n§Y*§! The Fylkir can call Great Holy Wars;La foi du paganisme nordique réformée a un livre sacré écrit en runes, incluant des chapitres sur la Création, les dieux, le Ragnarök, et les incantations secrètes ('galdrs'). L'église possède une liturgie standardisée et une hiérarchie symbolique dirigée par le 'Fylkir' qui, un peu comme le calife islamique, est à la fois dirigeant laïc et chef spirituel. Dans le jeu :\n§Y*§! Peut effectuer des raids côtiers partout\n§Y*§! Les flottes peuvent naviguer sur les principaux fleuves\n§Y*§! Les dirigeants peuvent préparer des invasions\n§Y*§! Le Fylkir peut déclarer de grandes guerres saintes;Das reformierte nordische Heidentum besitzt ein Heiliges Buch, geschrieben in Runen, mit Kapiteln über die Schöpfung, die Götter, Ragnarok und geheime Zaubersprüche - 'galdrs'. Die Kirche besitzt standardisierte Liturgien und eine formelle Kirchenhierarchie, angeführt vom 'Fylkir', der - ähnlich dem islamischen Kaliphen - sowohl ein sekulärer Herrscher als auch ein religiöser Anführer ist. Bestimmende Merkmale im Spiel: \n§Y*§! Kann überall Küstenraubzüge durchführen\n§Y*§!Flotten können Hauptflüsse befahren\n§Y*§! Herrscher können Invasionen vorbereiten\n§Y*§! Der Fylkyr kann Große Heilige Kriege einberufen;;La reformada fe Pagana Nórdica tiene un Libro Sagrado escrito en runas con capítulos dedicados a la Creación, los dioses, Ragnarok, y los hechizos secretos, “galdrs”. La iglesia tiene una liturgia estandarizada y una jerarquía formal dirigida por el Fylkir, que, al igual que un Califa Islámico, es a la vez un gobernante secular y el líder religioso de los fieles. Definiendo características del juego:\n§Y*§! Pueden realizar incursiones costeras en cualquier sitio\n§Y*§! Las flotas pueden navegar los principales ríos\n§Y*§! Los gobernantes pueden Preparar Invasiones\n§Y*§! El Fylkir puede llamar a la Gran Guerra Santa;;;;;;;;;x;;
