#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV353;Ferrara;Ferrare;Ferrara;4;Ferrara;353;;;;;;;;x
PROV354;Mantua;Mantoue;Mantua;4;Mantua;354;;;;;;;;x
PROV355;Padua;Padoue;Padua;4;Padua;355;;;;;;;;x
PROV356;Venezia;Venise;Venedig;4;Venecia;356;;;;;;;;x
PROV357;Treviso;Trévise;Treviso;4;Treviso;357;;;;;;;;x
PROV358;Aquileia;Aquilée;Aquileia;4;Aquilea;358;;;;;;;;x
PROV359;Innsbruck;Innsbruck;Innsbruck;4;Innsbruck;359;;;;;;;;x
PROV360;Oberbayern;Haute-Bavière;Oberbayern;4;Alta Baviera;360;;;;;;;;x
PROV361;Niederbayern;Basse-Bavière;Niederbayern;4;Niederbayern;361;;;;;;;;x
PROV362;Domazlice;Domazlice;Domazlice;4;Domazlice;362;;;;;;;;x
PROV363;Litomerice;Litomerice;Litomerice;4;Litomerice;363;;;;;;;;x
PROV364;Lausitz;Lusace;Lausitz;4;Lausitz;364;;;;;;;;x
PROV365;Brandenburg;Brandebourg;Brandenburg;4;Brandenburgo;365;;;;;;;;x
PROV366;Stettin;Stettin;Stettin;4;Stettin;366;;;;;;;;x
PROV367;Slupsk;Slupsk;Slupsk;4;Slupsk;367;;;;;;;;x
PROV368;Danzig;Danzig;Danzig;4;Danzig;368;;;;;;;;x
PROV369;Chelmno;Chelmno;Chelmno;4;Chelmno;369;;;;;;;;x
PROV370;Marienburg;Marienbourg;Marienburg;4;Mariemburgo;370;;;;;;;;x
PROV371;Sambia;Sambie;Samland;4;Zambia;371;;;;;;;;x
PROV372;Memel;Memel;Memel;4;Memel;372;;;;;;;;x
PROV373;Kurzeme;Kurzeme;Kurzeme;4;Kurzeme;373;;;;;;;;x
PROV374;Zemgale;Zemgale;Zemgale;4;Zemgale;374;;;;;;;;x
PROV375;Latgale;Livonie;Latgale;4;Latgale;375;;;;;;;;x
PROV376;Saaremaa;Saaremaa;Saaremaa;4;Saaremaa;376;;;;;;;;x
PROV377;Liivimaa;Lääne;Liivimaa;4;Liivimaa;377;;;;;;;;x
PROV378;Kalevan;Kalevan;Kalevan;4;Kalevan;378;;;;;;;;x
PROV379;Tartu;Tartu;Tartu;4;Tartu;379;;;;;;;;x
PROV380;Narva;Narva;Narva;4;Narva;380;;;;;;;;x
PROV381;Uusimaa;Uusimaa;Uusimaa;4;Uusimaa;381;;;;;;;;x
PROV382;Suomi;Suomi;Suomi;4;Suomi;382;;;;;;;;x
PROV383;Häme;Häme;Häme;4;Häme;383;;;;;;;;x
PROV384;Satakunta;Satakunta;Satakunta;4;Satakunta;384;;;;;;;;x
PROV385;Pohjanmaa;Ostrobotnie;Pohjanmaa;4;Pohjanmaa;385;;;;;;;;x
PROV386;Kemi;Kemi;Kemi;4;Kemi;386;;;;;;;;x
PROV387;Kola;Kola;Kola;4;Kola;387;;;;;;;;x
PROV388;Karjala;Carélie;Karjala;4;Karjala;388;;;;;;;;x
PROV389;Finnmark;Finnmark;Finnmark;4;Finnmark;389;;;;;;;;x
PROV390;Savo;Savonie;Savo;4;Savo;390;;;;;;;;x
PROV391;Nordland;Nordland;Nordland;4;Nordland;391;;;;;;;;x
PROV392;Käkisalmi;Käkisalmi;Käkisalmi;4;Käkisalmi;392;;;;;;;;x
PROV393;Ääninen;Ääninen;Ääninen;4;Ääninen;393;;;;;;;;x
PROV394;Pomorye;Pomorye;Pomorye;4;Pomorye;394;;;;;;;;x
PROV395;Dvina;Dvina;Dvina;4;Dvina;395;;;;;;;;x
PROV396;Bjarmia;Biarmie;Bjarmia;4;Bjarmia;396;;;;;;;;x
PROV397;Samoyedia;Samoyédie;Samoyedia;4;Samoyedia;397;;;;;;;;x
PROV398;Ugra;Ougra;Ugra;4;Ugra;398;;;;;;;;x
PROV399;Syrj;Syrj;Syrj;4;Syrj;399;;;;;;;;x
PROV400;Zyriane;Zyriane;Zyriane;4;Zyriane;400;;;;;;;;x
PROV401;Hlynov;Hlynov;Khlynov;4;Hlynov;401;;;;;;;;x
PROV402;Veliky Ustug;Veliki Oustioug;Weliki Ustjug;4;Veliky Ústiug;402;;;;;;;;x
PROV403;Romny;Romny;Romny;4;Romny;403;;;;;;;;x
PROV404;Zaozerye;Zaozerye;Saosjerje;4;Zaozerye;404;;;;;;;;x
PROV405;Chud;Chud;Chud;4;Chud;405;;;;;;;;x
PROV406;Vologda;Vologda;Wologda;4;Vólogda;406;;;;;;;;x
PROV407;Kostroma;Kostroma;Kostroma;4;Kostromá;407;;;;;;;;x
PROV408;Belo Ozero;Belo Ozero;Belo Ozero;4;Belo Ozero;408;;;;;;;;x
PROV409;Ladoga;Ladoga;Ladoga;4;Ladoga;409;;;;;;;;x
PROV410;Toropets;Toropets;Toropez;4;Torópets;410;;;;;;;;x
PROV411;Ingria;Ingria;Ingria;4;Ingria;411;;;;;;;;x
PROV412;Torzhok;Torjok;Torschok;4;Torzhok;412;;;;;;;;x
PROV413;Pskov;Pskov;Pskow;4;Pskov;413;;;;;;;;x
PROV414;Novgorod;Novgorod;Nowgorod;4;Nóvgorod;414;;;;;;;;x
PROV415;Luki;Louki;Luki;4;Luki;415;;;;;;;;x
PROV416;Daugava;Latgalie;Daugawa;4;Daugava;416;;;;;;;;x
PROV417;Vitebsk;Vitebsk;Witebsk;4;Vítebsk;417;;;;;;;;x
PROV418;Orsha;Orsha;Orscha;4;Orsha;418;;;;;;;;x
PROV419;Polotsk;Polotsk;Polotsk;4;Polotsk;419;;;;;;;;x
PROV420;Vilnius;Vilnius;Vilnius;4;Vilna;420;;;;;;;;x
PROV421;Samogitia;Samogitie;Samogitia;4;Samogitia;421;;;;;;;;x
PROV422;Scalovia;Scalovie;Schalauen;4;Scalovia;422;;;;;;;;x
PROV423;Trakai;Trakai;Trakai;4;Trakai;423;;;;;;;;x
PROV424;Grodno;Grodno;Grodno;4;Grodno;424;;;;;;;;x
PROV425;Podlasie;Podlasie;Podlasie;4;Podlasie;425;;;;;;;;x
PROV426;Yatvyagi;Yatvyagi;Yatvyagi;4;Yatvyagi;426;;;;;;;;x
PROV427;Galindia;Galindia;Galindia;4;Galindia;427;;;;;;;;x
PROV428;Kujawy;Cujavie;Kujawy;4;Kujawy;428;;;;;;;;x
PROV429;Gniezno;Gnesne;Gniezno;4;Gniezno;429;;;;;;;;x
PROV430;Lubusz;Lubusz;Lubusz;4;Lubusz;430;;;;;;;;x
PROV431;Poznan;Poznan;Poznan;4;Poznán;431;;;;;;;;x
PROV432;Kalisz;Kalisz;Kalisz;4;Kalisz;432;;;;;;;;x
PROV433;Opole;Opole;Opole;4;Opole;433;;;;;;;;x
PROV434;Lower Silesia;Basse-Silésie;Oberschlesien;4;Baja Silesia;434;;;;;;;;x
PROV435;Upper Silesia;Haute-Silésie;Unterschlesien;4;Alta Silesia;435;;;;;;;;x
PROV436;Boleslav;Boleslav;Boleslav;4;Mladá Boleslav;436;;;;;;;;x
PROV437;Praha;Prague;Prag;4;Praga;437;;;;;;;;x
PROV438;Hradec;Hradec;Hradec;4;Hradec;438;;;;;;;;x
PROV439;Plzen;Plzen;Pilsen;4;Pilsen;439;;;;;;;;x
PROV440;Olomouc;Olomouc;Olomouc;4;Olomouc;440;;;;;;;;x
PROV441;Brno;Brno;Brno;4;Brno;441;;;;;;;;x
PROV442;Trencín;Trencín;Trencín;4;Trencín;442;;;;;;;;x
PROV443;Nitra;Nitra;Nitra;4;Nitra;443;;;;;;;;x
PROV444;Esztergom;Esztergom;Esztergom;4;Estrigonia;444;;;;;;;;x
PROV445;Pressburg;Pressbourg;Pressburg;4;Bratislava;445;;;;;;;;x
PROV446;Znojmo;Znojmo;Znojmo;4;Znojmo;446;;;;;;;;x
PROV447;Passau;Passau;Passau;4;Passau;447;;;;;;;;x
PROV448;Salzburg;Salzbourg;Salzburg;4;Salzburgo;448;;;;;;;;x
PROV449;Österreich;Autriche;Österreich;4;Austria;449;;;;;;;;x
PROV450;Sopron;Sopron;Sopron;4;Sopron;450;;;;;;;;x
PROV451;Fejer;Fejer;Fejer;4;Fejér;451;;;;;;;;x
PROV452;Pecs;Pécs;Pecs;4;Pecs;452;;;;;;;;x
PROV453;Szekesfehervar;Székesfehérvár;Szekesfehervar;4;Székesfehérvár;453;;;;;;;;x
PROV454;Vas;Vas;Vas;4;Vas;454;;;;;;;;x
PROV455;Steiermark;Styrie;Steiermark;4;Estiria;455;;;;;;;;x
PROV456;Kärnten;Carinthie;Kärnten;4;Kärnten;456;;;;;;;;x
PROV457;Krain;Carniole;Krain;4;Krain;457;;;;;;;;x
PROV458;Istria;Istrie;Istrien;4;Istria;458;;;;;;;;x
PROV459;Veglia;Veglia;Veglia;4;Veglia;459;;;;;;;;x
PROV460;Varazdin;Varazdin;Varazdin;4;Varazdin;460;;;;;;;;x
PROV461;Zagreb;Zagreb;Zagreb;4;Zagreb;461;;;;;;;;x
PROV462;Krizevci;Krizevci;Krizevci;4;Krizevci;462;;;;;;;;x
PROV463;Usora;Usora;Usora;4;Usora;463;;;;;;;;x
PROV464;Senj;Senj;Senj;4;Senj;464;;;;;;;;x
PROV465;Zadar;Zadar;Zadar;4;Zadar;465;;;;;;;;x
PROV466;Zachlumia;Zachlumie;Zachlumia;4;Zachlumia;466;;;;;;;;x
PROV467;Split;Split;Split;4;Split;467;;;;;;;;x
PROV468;Ragusa;Raguse;Ragusa;4;Ragusa;468;;;;;;;;x
PROV469;Zeta;Zeta;Zeta;4;Zeta;469;;;;;;;;x
PROV470;Dyrrachion;Dyrrachion;Dyrrachion;4;Dyrrachion;470;;;;;;;;x
PROV471;Ohrid;Ohrid;Ohrid;4;Ohrid;471;;;;;;;;x
PROV472;Épieros;Épieros;Épieros;4;Épieros;472;;;;;;;;x
PROV473;Árta;Árta;Árta;4;Artá;473;;;;;;;;x
PROV474;Cephalonia;Céphalonie;Kefalonia;4;Cefalonia;474;;;;;;;;x
PROV475;Hellas;Hellas;Hellas;4;Hellas;475;;;;;;;;x
PROV476;Achaia;Achaïe;Achaia;4;Achaia;476;;;;;;;;x
PROV477;Methone;Méthone;Methone;4;Methone;477;;;;;;;;x
PROV478;Monemvasia;Monemvasia;Monemvasia;4;Monemvasia;478;;;;;;;;x
PROV479;Kaneia;Kanéia;Kaneia;4;Kaneia;479;;;;;;;;x
PROV480;Chandax;Chandax;Chandax;4;Chandax;480;;;;;;;;x
PROV481;Korinthos;Corinthe;Korinth;4;Corinto;481;;;;;;;;x
PROV482;Atheniai;Athènes;Atheniai;4;Atenas;482;;;;;;;;x
PROV483;Rhodos;Rhodes;Rhodos;4;Rodas;483;;;;;;;;x
PROV484;Naxos;Naxos;Naxos;4;Naxos;484;;;;;;;;x
PROV485;Euboia;Eubée;Euboia;4;Euboia;485;;;;;;;;x
PROV486;Chios;Chios;Chios;4;Chios;486;;;;;;;;x
PROV487;Lesbos;Lesbos;Lesbos;4;Lesbos;487;;;;;;;;x
PROV488;Demetrias;Démétrias;Demetrias;4;Demetrias;488;;;;;;;;x
PROV489;Thessalia;Thessalie;Thessalia;4;Tesalia;489;;;;;;;;x
PROV490;Thessalonike;Thessalonique;Thessaloniki;4;Tesalónica;490;;;;;;;;x
PROV491;Chalkidike;Chalcidique;Chalkidike;4;Chalkidiki;491;;;;;;;;x
PROV492;Strymon;Strymon;Strymon;4;Strymon;492;;;;;;;;x
PROV493;Philippopolis;Philippopolis;Philippopolis;4;Philippopolis;493;;;;;;;;x
PROV494;Adrianopolis;Andrinople;Adrianopolis;4;Adrianópolis;494;;;;;;;;x
PROV495;Kaliopolis;Gallipoli;Kaliopolis;4;Kallipolis;495;;;;;;;;x
PROV496;Constantinople;Constantinople;Konstantinopel;4;Constantinopla;496;;;;;;;;x
PROV497;Thrake;Thrace;Thrakien;4;Thrake;497;;;;;;;;x
PROV498;Mesembria;Mésembria;Mesembria;4;Mesembria;498;;;;;;;;x
PROV499;Tyrnovo;Tarnovo;Tyrnovo;4;Tyrnovo;499;;;;;;;;x
PROV500;Serdica;Sofia;Serdica;4;Serdica;500;;;;;;;;x
PROV501;Naissos;Nis;Naissos;4;Naissos;501;;;;;;;;x
PROV502;Rashka;Rashka;Rashka;4;Rashka;502;;;;;;;;x
PROV503;Hum;Hum;Hum;4;Hum;503;;;;;;;;x
PROV504;Rama;Rama;Rama;4;Rama;504;;;;;;;;x
PROV505;Belgrade;Belgrade;Belgrad;4;Belgrado;505;;;;;;;;x
PROV506;Vidin;Vidin;Vidin;4;Vidin;506;;;;;;;;x
PROV507;Nikopolis;Nicopolis;Nikopolis;4;Nikopolis;507;;;;;;;;x
PROV508;Dorostotum;Durostotum;Dorostotum;4;Dorostotum;508;;;;;;;;x
PROV509;Karvuna;Karvuna;Karvuna;4;Karvuna;509;;;;;;;;x
PROV510;Constantia;Constanta;Constantia;4;Constantia;510;;;;;;;;x
PROV511;Galaz;Galaz;Galaz;4;Galaz;511;;;;;;;;x
PROV512;Belgorod;Belgorod;Belgorod;4;Belgorod;512;;;;;;;;x
PROV513;Birlad;Bârlad;Birlad;4;Birlad;513;;;;;;;;x
PROV514;Turnu;Turnu;Turnu;4;Turnu;514;;;;;;;;x
PROV515;Tirgoviste;Targoviste;Tirgoviste;4;Targoviste;515;;;;;;;;x
PROV516;Severin;Severin;Severin;4;Severin;516;;;;;;;;x
PROV517;Temes;Temes;Temes;4;Temes;517;;;;;;;;x
PROV518;Bacs;Bacs;Bacs;4;Bacs;518;;;;;;;;x
PROV519;Feher;Feher;Feher;4;Feher;519;;;;;;;;x
PROV520;Bihar;Bihar;Bihar;4;Bihar;520;;;;;;;;x
PROV521;Csanad;Csanad;Csanad;4;Csanad;521;;;;;;;;x
PROV522;Pest;Pest;Pest;4;Pest;522;;;;;;;;x
PROV523;Heves;Heves;Heves;4;Heves;523;;;;;;;;x
PROV524;Gemer;Gemer;Gemer;4;Gemer;524;;;;;;;;x
PROV525;Zvolen;Zvolen;Zvolen;4;Zvolen;525;;;;;;;;x
PROV526;Cieszyn;Cieszyn;Cieszyn;4;Cieszyn;526;;;;;;;;x
PROV527;Krakow;Cracovie;Krakau;4;Cracovia;527;;;;;;;;x
PROV528;Sieradzko-Leczyckie;Sieradzko-Leczyckie;Sieradzko-Leczyckie;4;Sieradzko-Leczyckie;528;;;;;;;;x
PROV529;Plock;Plock;Plock;4;Plock;529;;;;;;;;x
PROV530;Czersk;Czersk;Czersk;4;Czersk;530;;;;;;;;x
PROV531;Sandomierz;Sandomierz;Sandomierz;4;Sandomierz;531;;;;;;;;x
PROV532;Sacz;Sacz;Sacz;4;Sacz;532;;;;;;;;x
PROV533;Spis;Spis;Spis;4;Spis;533;;;;;;;;x
PROV534;Peremyshl;Premysl;Peremischl;4;Peremyshl;534;;;;;;;;x
PROV535;Vladimir Volynsky;Vladimir-Volynski;Wladimir Wolinski;4;Vladimir Volynsky;535;;;;;;;;x
PROV536;Galich;Galitch;Galich;4;Galich;536;;;;;;;;x
PROV537;Bereg;Bereg;Bereg;4;Bereg;537;;;;;;;;x
PROV538;Abauj;Abauj;Abauj;4;Abauj;538;;;;;;;;x
PROV539;Marmaros;Marmaris;Marmaros;4;Marmaris;539;;;;;;;;x
PROV540;Szekelyföld;Szekelyföld;Szekelyföld;4;Székelyföld;540;;;;;;;;x
PROV541;Peresechen;Peresechen;Peresechen;4;Peresechen;541;;;;;;;;x
PROV542;Olvia;Olbia;Olvia;4;Olbia;542;;;;;;;;x
PROV543;Oleshye;Oleshye;Oleschje;4;Oleshye;543;;;;;;;;x
PROV544;Korsun;Korsoun;Korsun;4;Korsun;544;;;;;;;;x
PROV545;Torki;Torki;Torki;4;Torki;545;;;;;;;;x
PROV546;Terebovl;Terebovlia;Terebowlja;4;Terebovl;546;;;;;;;;x
PROV547;Kiev;Kiev;Kiew;4;Kiev;547;;;;;;;;x
PROV548;Pinsk;Pinsk;Pinsk;4;Pinsk;548;;;;;;;;x
PROV549;Beresty;Beresty;Beresty;4;Beresty;549;;;;;;;;x
PROV550;Minsk;Minsk;Minsk;4;Minsk;550;;;;;;;;x
PROV551;Mstislavl;Mstsislaw ;Mstislau;4;Mstislavl;551;;;;;;;;x
PROV552;Turov;Turov;Turow;4;Turov;552;;;;;;;;x
PROV553;Lyubech;Lioubetch;Ljubetsch;4;Lyubech;553;;;;;;;;x
PROV554;Chernigov;Tchernigov;Tschernigow;4;Chernigov;554;;;;;;;;x
PROV555;Pereyaslavl;Pereyaslavl;Perejaslawl;4;Pereyaslavl;555;;;;;;;;x
PROV556;Chortitza;Chortitza;Chortitza;4;Chortitza;556;;;;;;;;x
PROV557;Lukomorie;Lukomorie;Lukomorije;4;Lukomorie;557;;;;;;;;x
PROV558;Lower Dniepr;Dniepr;Unterer Dnjepr;4;Bajo Dniéper;558;;;;;;;;x
PROV559;Crimea;Crimée;Krim;4;Crimea;559;;;;;;;;x
PROV560;Cherson;Cherson;Cherson;4;Cherson;560;;;;;;;;x
PROV561;Theodosia;Théodosie;Feodossija;4;Theodosia;561;;;;;;;;x
PROV562;Korchev;Kertch;Kortschew;4;Korchev;562;;;;;;;;x
PROV563;Lower Don;Don;Unterer Don;4;Bajo Don;563;;;;;;;;x
PROV564;Desht-i-Kipchak;Desht-i-Kipchak;Desht-i-Kipchak;4;Desht-i-Kipchak;564;;;;;;;;x
PROV565;Sharukan;Sharukan;Sharukan;4;Sharukan;565;;;;;;;;x
PROV566;Sugrov;Sugrov;Sugrow;4;Sugrov;566;;;;;;;;x
PROV567;Novgorod Seversky;Novgorod Seversky;Nowgorod Sewerskij;4;Novgorod Seversky;567;;;;;;;;x
PROV568;Smolensk;Smolensk;Smolensk;4;Smolensk;568;;;;;;;;x
PROV569;Vyazma;Viazma;Wjasma;4;Vyazma;569;;;;;;;;x
PROV570;Tver;Tver;Twer;4;Tver;570;;;;;;;;x
PROV571;Uglich;Ouglitch;Uglitsch;4;Uglich;571;;;;;;;;x
PROV572;Yaroslavl;Iaroslavl;Jaroslawl;4;Yaroslavl;572;;;;;;;;x
PROV573;Pereyaslavl Zalessky;Pereslavl-Zalesski;Perejaslawl Salessky;4;Pereyaslavl Zalessky;573;;;;;;;;x
PROV574;Rostov;Rostov;Rostow;4;Rostov;574;;;;;;;;x
PROV575;Moskva;Moscou;Moskau;4;Moskva;575;;;;;;;;x
PROV576;Bryansk;Briansk;Brjansk;4;Bryansk;576;;;;;;;;x
PROV577;Pronsk;Pronsk;Pronsk;4;Pronsk;577;;;;;;;;x
PROV578;Kolomna;Kolomna;Kolomna;4;Kolomna;578;;;;;;;;x
PROV579;Mordva;Mordova;Mordwa;4;Mordva;579;;;;;;;;x
PROV580;Ryazan;Riazan;Ryazan;4;Ryazan;580;;;;;;;;x
PROV581;Murom;Mourom;Murom;4;Murom;581;;;;;;;;x
PROV582;Vladimir;Vladimir;Wladimir;4;Vladimir;582;;;;;;;;x
PROV583;Suzdal;Souzdal;Susdal;4;Súzdal;583;;;;;;;;x
PROV584;Nizhny Novgorod;Nijni- Novgorod;Nischni-Nowgorod;4;Nizhny Novgorod;584;;;;;;;;x
PROV585;Gorodez;Gorodets;Gorodez;4;Gorodez;585;;;;;;;;x
PROV586;Galich Mersky;Galitch-Mersky;Galitsch Merski;4;Galich Mersky;586;;;;;;;;x
PROV587;Mozhaysk;Mojaïsk;Moschajsk;4;Mozhaysk;587;;;;;;;;x
PROV588;Mari;Mari;Mari;4;Mari;588;;;;;;;;x
PROV588;Mari;Mari;Mari;4;Mari;588;;;;;;;;x
PROV589;Kerzhenets;Kerjenets;Kerzhenets;4;Kerzhenets;589;;;;;;;;x
PROV590;Chuvash;Tchouvache;Chuvash;4;Chuvash;590;;;;;;;;x
PROV591;Cheremisa;Tchérémisse;Cheremisa;4;Cheremisa;591;;;;;;;;x
PROV592;Burtasy;Burtasy;Burtasij;4;Burtasy;592;;;;;;;;x
PROV593;Khopyor;Khopyor;Chopjor;4;Khopyor;593;;;;;;;;x
PROV594;Sarkel;Sarkel;Sarkel;4;Sarkel;594;;;;;;;;x
PROV595;Don portage;Don-Portage;Don-Portage;4;Don portage;595;;;;;;;;x
PROV596;Tana;Tana;Tana;4;Tana;596;;;;;;;;x
PROV597;Azov;Azov;Asow;4;Azov;597;;;;;;;;x
PROV598;Tmutarakan;Tmoutarakan;Tmutarakan;4;Tmutarakan;598;;;;;;;;x
PROV599;Kuban;Kouban;Kuban;4;Kuban;599;;;;;;;;x
PROV600;Abkhazia;Abkhazie;Abchasien;4;Abjasia;600;;;;;;;;x
PROV601;Imeretia;Iméréthie;Imeretien;4;Imeretia;601;;;;;;;;x
PROV602;Kasogia;Kasogia;Kasogia;4;Kasogia;602;;;;;;;;x
PROV603;Alania;Alanie;Alania;4;Alania;603;;;;;;;;x
PROV604;Kuma;Kouma;Kuma;4;Kuma;604;;;;;;;;x
PROV605;Manych;Manych;Manitsch;4;Manych;605;;;;;;;;x
PROV606;Yegorlyk;Yegorlyk;Jegorlik;4;Yegorlyk;606;;;;;;;;x
PROV607;Sarpa;Sarpa;Sarpa;4;Sarpa;607;;;;;;;;x
PROV608;Lower Volga;Volga;Untere Wolga;4;Bajo Volga;608;;;;;;;;x
PROV609;Syrt;Syrte;Syrt;4;Syrt;609;;;;;;;;x
PROV610;Bolghar;Bulgarie;Bulgar;4;Bulgar;610;;;;;;;;x
PROV611;Qazan;Qazan;Qazan;4;Qazan;611;;;;;;;;x
PROV612;Votyaki;Votyaki;Wotjaki;4;Votyaki;612;;;;;;;;x
PROV613;Bilyar;Bilyar;Biljar;4;Bilyar;613;;;;;;;;x
PROV614;Ashli;Ashli;Ashli;4;Ashli;614;;;;;;;;x
PROV617;Uzen;Uzen;Uzen;4;Uzen;617;;;;;;;;x
PROV618;Atyrau;Atyrau;Atyrau;4;Atyrau;618;;;;;;;;x
PROV619;Saray;Saray;Saray;4;Saray;619;;;;;;;;x
PROV620;Itil;Itil;Itil;4;Itil;620;;;;;;;;x
PROV621;Kangly;Kangly;Kangly;4;Kangly;621;;;;;;;;x
PROV622;Turkestan;Turkestan;Turkestan;4;Turquestán;622;;;;;;;;x
PROV623;Aral;;;4;;623;;;;;;;;x
PROV624;Mangyshlak;Mangyshlak;Mangyschlak;4;Mangyshlak;624;;;;;;;;x
PROV625;Usturt;Oustourt;Usturt;4;Usturt;625;;;;;;;;x
PROV626;Khiva;Khiva;Khiva;4;Khiva;626;;;;;;;;x
PROV627;Kara-Kum;Karakoum;Karakum;4;Kara-Kum;627;;;;;;;;x
PROV628;Bukhara;Boukhara;Buchara;4;Bukhara;628;;;;;;;;x
PROV629;Konjikala;Konjikala;Konjikala;4;Konjikala;629;;;;;;;;x
PROV630;Merv;Merv;Merw;4;Merv;630;;;;;;;;x
PROV631;Dihistan;Dehistan;Dihistan;4;Dihistan;631;;;;;;;;x
PROV632;Tus;Tus;Tus;4;Tus;632;;;;;;;;x
PROV633;Gurgan;Gorgan;Gurgan;4;Gurgan;633;;;;;;;;x
PROV634;Nishapur;Nishapur;Nischapur;4;Nishapur;634;;;;;;;;x
PROV635;Qohistan;Kohistan;Kohistan;4;Qohistan;635;;;;;;;;x
PROV636;Lut;Lut;Lut;4;Lut;636;;;;;;;;x
PROV637;Sistan;Sistan;Sistan;4;Sistan;637;;;;;;;;x
PROV638;Yazd;Yazd;Yazd;4;Yazd;638;;;;;;;;x
PROV639;Kerman;Kerman;Kerman;4;Kerman;639;;;;;;;;x
PROV640;Sirjan;Sirjan;Sirjan;4;Sirjan;640;;;;;;;;x
PROV641;Hormuz;Ormuz;Hormus;4;Hormuz;641;;;;;;;;x
PROV642;Ladistan;Ladistan;Ladistan;4;Ladistan;642;;;;;;;;x
PROV643;Fars;Fars;Fars;4;Fars;643;;;;;;;;x
PROV644;Shiraz;Shiraz;Schiraz;4;Shiraz;644;;;;;;;;x
PROV645;Hendjan;Hendjan;Hendjan;4;Hendjan;645;;;;;;;;x
PROV646;Esfahan;Ispahan;Isfahan;4;Isfahán;646;;;;;;;;x
PROV647;Ahvaz;Ahvaz;Ahvaz;4;Ahvaz;647;;;;;;;;x
PROV648;Khozistan;Khozistan;Chusestan;4;Khozistán;648;;;;;;;;x
PROV649;Basra;Bassorah;Basra;4;Basra;649;;;;;;;;x
PROV650;Kuwait;Koweït;Kuwait;4;Kuwait;650;;;;;;;;x
PROV651;Damman;Dammam;Damman;4;Damman;651;;;;;;;;x
PROV652;Al Hasa;Al Hassa;Al Hasa;4;Al Hasa;652;;;;;;;;x
PROV653;Bahrein;Bahreïn;Bahrein;4;Bahrein;653;;;;;;;;x
PROV654;Rummah;Rummah;Rummah;4;Rummah;654;;;;;;;;x
PROV655;Kufa;Koufa;Kufa;4;Kufa;655;;;;;;;;x
PROV656;Tigris;Tigre;Tigris;4;Tigris;656;;;;;;;;x
PROV657;Luristan;Lorestan;Luristan;4;Luristán;657;;;;;;;;x
PROV658;Hamadan;Hamadan;Hamadan;4;Hamadan;658;;;;;;;;x
PROV659;Qom;Qom;Qom;4;Qom;659;;;;;;;;x
PROV660;Qwivir;Qwivir;Qwivir;4;Qwivir;660;;;;;;;;x
PROV661;Tabaristan;Tabaristan;Tabaristan;4;Tabaristán;661;;;;;;;;x
PROV662;Mazandaran;Mazandaran;Mazandaran;4;Mazandarán;662;;;;;;;;x
PROV663;Rayy;Rayy;Rayy;4;Rayy;663;;;;;;;;x
PROV664;Qazwin;Qazvin;Qazwin;4;Qazwin;664;;;;;;;;x
PROV665;Dailam;Daylam;Dailam;4;Dailam;665;;;;;;;;x
PROV666;Gilan;Gilan;Gilan;4;Gilan;666;;;;;;;;x
PROV667;Tabriz;Tabriz;Tabris;4;Tabriz;667;;;;;;;;x
PROV668;Shirvan;Shirvan;Schirwan;4;Shirvan;668;;;;;;;;x
PROV669;Shemakha;Shemakha;Schemacha;4;Shemakha;669;;;;;;;;x
PROV670;Azerbaijan;Azerbaïdjan;Aserbaidschan;4;Azerbaiján;670;;;;;;;;x
PROV671;Suenik;Suenik;Suenik;4;Suenik;671;;;;;;;;x
PROV672;Dwin;Dwin;Dwin;4;Dwin;672;;;;;;;;x
PROV673;Albania;Aghbanie;Albanien;4;Albania;673;;;;;;;;x
PROV674;Derbent;Derbent;Derbent;4;Derbent;674;;;;;;;;x
PROV675;Semender;Samandar;Semender;4;Semender;675;;;;;;;;x
PROV676;Kakheti;Kakhétie;Kakheti;4;Kakheti;676;;;;;;;;x
PROV677;Guria;Gourie;Guria;4;Guria;677;;;;;;;;x
PROV678;Trapezous;Trébizonde;Trapezous;4;Trapezous;678;;;;;;;;x
PROV679;Kartli;Karthli;Kartli;4;Kartli;679;;;;;;;;x
PROV680;Tao;Tao;Tao;4;Tao;680;;;;;;;;x
PROV681;Ani;Ani;Ani;4;Ani;681;;;;;;;;x
PROV682;Vaspurakan;Vaspourakan;Vaspurakan;4;Vaspurakan;682;;;;;;;;x
PROV683;Amida;Amida;Amida;4;Amida;683;;;;;;;;x
PROV684;Nisibin;Nisibin;Nisibin;4;Nisibin;684;;;;;;;;x
PROV685;Kurdistan;Kurdistan;Kurdistan;4;Kurdistán;685;;;;;;;;x
PROV686;Oromieh;Orumieh;Oromieh;4;Oromieh;686;;;;;;;;x
PROV687;Kirkuk;Kirkouk;Kirkuk;4;Kirkuk;687;;;;;;;;x
PROV688;Kermanshah;Kermanshah;Kermanschah;4;Kermanshah;688;;;;;;;;x
PROV689;Ilam;Ilam;Ilam;4;Ilam;689;;;;;;;;x
PROV690;Al Amarah;Al-Amarah;Al Amarah;4;Al Amarah;690;;;;;;;;x
PROV691;Al Nasiryah;Al-Nasiryah;Al Nasiriya;4;Al Nasiryah;691;;;;;;;;x
PROV692;Al Nadjaf;Al-Nadjaf;Al Nadschaf;4;Al Nadjaf;692;;;;;;;;x
