#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
#b_agricento;Agricento;Agrigente;Agricento;;Agricento;;;;;;;;;x;
#b_amalfi;Amalfi;Amalfi;Amalfi;;Amalfi;;;;;;;;;x;
#b_augsburg;Augsberg;Augsberg;Augsburg;;Augsberg;;;;;;;;;x;
#b_cueta;Cueta;Ceuta;Cueta;;Cuetano;;;;;;;;;x;
#b_gamakh;gamakh;Gamakh;Gamakh;;gamakh;;;;;;;;;x;
#b_harib;harib;Harib;Harib;;harib;;;;;;;;;x;
#b_hyrynsalmi;Hyrynsalmi;Hyrynsalmi;Hyrynsalmi;;Hyrynsalmi;;;;;;;;;x;
#b_jormua;Jormua;Jormua;Jormua;;Jormua;;;;;;;;;x;
#b_kairy;kairy;Kairy;kairy;;kairy;;;;;;;;;x;
#b_kajaani;Kajaani;Kajaani;Kajaani;;Kajaani;;;;;;;;;x;
#b_katzenstein;Katzenstein;Katzenstein;Katzenstein;;Katzenstein;;;;;;;;;x;
#b_kaufbeuren;kaufbeuren;Kaufbeuren;Kaufbeuren;;kaufbeuren;;;;;;;;;x;
#b_kuhmo;Kuhmo;Kuhmo;Kuhmo;;Kuhmo;;;;;;;;;x;
#b_ltava;ltava;Ltava;ltawa;;ltava;;;;;;;;;x;
#b_lvov;Lvov;Lvov;Lwow;;Lvov;;;;;;;;;x;
#b_mecklemburg;Mecklemburg;Mecklembourg;Mecklenburg;;Mecklemburgo;;;;;;;;;x;
#b_oujda;oujda;Oujda;Oujda;;Uchda;;;;;;;;;x;
#b_paltamo;Paltamo;Paltamo;Paltamo;;Paltamo;;;;;;;;;x;
#b_parthenay;parhenay;Parthenay;Parhenay;;parhenay;;;;;;;;;x;
#b_puolanka;Puolanka;Puolanka;Puolanka;;Puolanka;;;;;;;;;x;
#b_ranua;Ranua;Ranua;Ranua;;Ranua;;;;;;;;;x;
#b_suomussalmi;Suomussalmi;Suomussalmi;Suomussalmi;;Suomussalmi;;;;;;;;;x;
#b_szczyrzycz;Szczyrzycz;Szczyrzyc;Szczyrzyc;;Szczyrzycz;;;;;;;;;x;
#c_agrigento_adj;Agrigentian;Agrigentine;Agrigentischer;;Agrigentino;;;;;;;;;x;
#c_aukshayts_adj;Aukshaytsian;Aukshaytsiane;Aukshaytsischer;;Aukshaytsianés;;;;;;;;;x;
#c_avhaz_adj;Avhazian;Avhazienne;Avhazian;;Avhazianés;;;;;;;;;x;
#c_carcassonne_adj;Carcassonnianj;Carcassonnaise;Carcassonner;;Carcasonense;;;;;;;;;x;
#c_euphrates_adj;Euphratian;Euphratienne;Euphratischer;;Eufrateño;;;;;;;;;x;
#c_grassland_cheremisa_adj;Grassland Cheremisian;Cheremis Des Prairies;Cheremisa-Grasland;;Cheremisianés;;;;;;;;;x;
#c_ifni_adj;Ifnian;Ifnienne;Ifnischer;;Ifneño;;;;;;;;;x;
#c_jacwiez_adj;Jacwiezian;Jacwiezienne;Jacwiezischer;;Jacwiezianés;;;;;;;;;x;
#c_kajaneborg_adj;Kajaneborgian;Kajaneborgienne;Kajaneborgischer;;Kajaneborgianense;;;;;;;;;x;
#c_mecklemburg_adj;Mecklemburgian;Mecklembourgeoise;Mecklenburgischer;;Mecklemburgués;;;;;;;;;x;
#c_mesopotamia_adj;Mesopotamian;Mésopotamienne;Mesopotamischer;;Mesopotámico;;;;;;;;;x;
#c_mountain_cheremisa_adj;Mountain Cheremisian;Cheremis Des Montagnes;Cheremisa-Gebirge;;Montaña Cheremia;;;;;;;;;x;
#c_orava_adj;Oravian;Oravienne;Oraver;;Oravanés;;;;;;;;;x;
#c_saris_adj;Sarisian;Sarisienne;Sarisischer;;Sarisiano;;;;;;;;;x;
#c_sudovia_adj;Sudovian;Sudovienne;Sudovian;;Sudovianés;;;;;;;;;x;
#c_syria_adj;Syrian;Syrienne;Syrischer;;Sirio;;;;;;;;;x;
#c_tadmor_adj;Tadmorian;Tadmoriane;Tadmorischer;;Tadmoriano;;;;;;;;;x;
#c_tharasset_adj;Tharassetian;Tharassetienne;Tharasseter;;Tharassetano;;;;;;;;;x;
#d_amman;Damman;Damman;Damman;;Damaní;;;;;;;;;x;
#d_amman_adj;Dammani;Dammani;Dammaner;;Damaní;;;;;;;;;x;
#d_aquitaine_adj;Aquitainian;Aquitaine;Aquitainer;;Aquitainiano;;;;;;;;;x;
#d_austria;Austria;Autriche;Österreich;;Austria;;;;;;;;;x;
#d_austria_adj;Austrian;Autrichienne;Österreichischer;;Austriaca;;;;;;;;;x;
#d_mazandaran_adj;Tabaristani;Tabaristanaise;Tabaristanischer;;Tabaristaní;;;;;;;;;x;
#d_mecklemburg;Mecklemburg;Mecklembourg;Mecklenburg;;Mecklemburgo;;;;;;;;;x;
#d_mecklemburg_adj;Mecklemburgian;Mecklembourgeoise;Mecklenburgischer;;Mecklemburgués;;;;;;;;;x;
#d_novgorod-seversk;Novgorod-Seversk;Novgorod-Seversky;Nowgorod-Sewersk;;Novgorod-Seversk;;;;;;;;;x;
#d_novgorod-seversk_adj;Novgorod-Severskian;Novgorod-Severskienne;Nowgorod-Sewerskischer;;Novgorodserverskianés;;;;;;;;;x;
#d_pommerania;Pommerania;Poméranie;Pommern;;Pomerania;;;;;;;;;x;
#d_pommerania_adj;Pommeranian;Poméranienne;Pommerscher;;Pomerano;;;;;;;;;x;
b_cuixa;Cuixà;Cuixà;Cuixà;;Cuixà;;;;;;;;;x;
b_cukataw;Cükätaw;Cükätaw;Cükätaw;;Cükätaw;;;;;;;;;x;
b_culzean;Culzean;Culzean;Culzean;;Culzean;;;;;;;;;x;
b_cumae;Cumae;Cumes;Cumae;;Cumas;;;;;;;;;x;
b_cuneo;Cuneo;Cuneo;Cuneo;;Cuneo;;;;;;;;;x;
b_cunningsburgh;Cunningsburgh;Cunningsburgh;Cunningsburgh;;Cunningsburgh;;;;;;;;;x;
b_cupar;Cupar;Cupar;Cupar;;Cupar;;;;;;;;;x;
b_curtatone;Curtatone;Curtatone;Curtatone;;Curtatone;;;;;;;;;x;
b_curteadearges;Curtea de Arges;Curtea de Arges;Curtea de Arges;;Curtea de Arges;;;;;;;;;x;
b_cybistra;Cybistra;Cybistra;Cybistra;;Cybistra;;;;;;;;;x;
b_cyrene;Cyrene;Cyrène;Kyrene;;Cirene;;;;;;;;;x;
b_czarkow;Czarkow;Czarkow;Czarkow;;Czarkow;;;;;;;;;x;
b_czersk;Czersk;Czersk;Czersk;;Czersk;;;;;;;;;x;
b_czestochowa;Czestochowa;Czestochowa;Czestochowa;;Czestochowa;;;;;;;;;x;
b_daarbuduq;Daarbuduq;Daarbuduq;Daarbuduq;;Daarbuduq;;;;;;;;;x;
b_dabat;Dabat;Dabat;Dabat;;Dabat;;;;;;;;;x;
b_dabhol;Dabhol;;;;;;;;;;;;;x;
b_dabra;Dabra;;;;;;;;;;;;;x;
b_dabuchin;Dabuchin;Dabuchin;Dabuchin;;Dabuchin;;;;;;;;;x;
b_dachau;Dachau;Dachau;Dachau;;Dachau;;;;;;;;;x;
b_dacre;Dacre;Dacre;Dacre;;Dacre;;;;;;;;;x;
b_dadhar;Dadhar;;;;;;;;;;;;;x;
b_dadhipadra;Dadhipadra;;;;;;;;;;;;;x;
b_dadrewa;Dadrewa;;;;;;;;;;;;;x;
b_dadu;Dadu;;;;;;;;;;;;;x;
b_dahab;Dahab;Dahab;Dahab;;Dahab;;;;;;;;;x;
b_dahano;Dahano;Dahano;Dahano;;Dahano;;;;;;;;;x;
b_dahlilah;Dahlilah;;;;;;;;;;;;;x;
b_dailam;Dailam;Daylam;Dailam;;Dailam;;;;;;;;;x;
b_dairodmorhannanyo;Dairo d-Mor Hannanyo;Dairo D-Mor Hannanyo;Dairo d-Mor Hannanyo;;Dairo d-Mor Hannanyo;;;;;;;;;x;
b_dajal;Dajal;;;;;;;;;;;;;x;
b_dakhiliyah;Dakhiliyah;Dakhiliyah;Dakhiliyah;;Dakhiliyah;;;;;;;;;x;
b_dakkar;Dakkar;;;;;;;;;;;;;x;
b_dalaborg;Dalaborg;Dalaborg;Dalaborg;;Dalaborg;;;;;;;;;x;
b_dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;x;
b_dalby;Dalby;Dalby;Dalby;;Dalby;;;;;;;;;x;
b_dalisandus;Dalisandus;Dalisandus;Dalisandus;;Dalisandus;;;;;;;;;x;
b_dalverzintepe;Dal'verzin Tepe;Dal’verzin Tepe;Dal'verzin Tepe;;Dal'verzin Tepe;;;;;;;;;x;
b_daman;Daman;;;;;;;;;;;;;x;
b_damanhur;Damanhur;Damanhur;Damanhur;;Damanhur;;;;;;;;;x;
b_damascus;Damascus;Damas;Damaskus;;Damasco;;;;;;;;;x;
b_damasis;Damasis;Damasis;Damasis;;Damasis;;;;;;;;;x;
b_damavand;Damavand;Damavand;Damawand;;Damavand;;;;;;;;;x;
b_dambal;Dambal;;;;;;;;;;;;;x;
b_damgarten;Damgarten;Damgarten;Damgarten;;Damgarten;;;;;;;;;x;
b_damietta;Damietta;Damiette;Damietta;;Damietta;;;;;;;;;x;
b_damman;Damman;Damman;Damman;;Damman;;;;;;;;;x;
b_damme;Damme;Damme;Damme;;Damme;;;;;;;;;x;
b_damoh;Damoh;;;;;;;;;;;;;x;
b_damqan;Damqan;Damghan;Damqan;;Damqan;;;;;;;;;x;
b_damqwat;Damqwat;Damqwat;Damqwat;;Damqwat;;;;;;;;;x;
b_dandolo;Dandolo;;;;;;;;;;;;;x;
b_danj;Danj;Danj;Danj;;Danj;;;;;;;;;x;
b_danlauenburg;Lauenburg;Lebork;Lauenburg;;Lauemburgo;;;;;;;;;x;
b_danta;Danta;;;;;;;;;;;;;x;
b_dantan;Dantan;;;;;;;;;;;;;x;
b_dantewada;Dantewada;;;;;;;;;;;;;x;
b_danya;Danya;Danya;Danya;;Danya;;;;;;;;;x;
b_danzig;Danzig;Danzig;Danzig;;Danzig;;;;;;;;;x;
b_daphni;Daphni;Daphni;Daphni;;Daphni;;;;;;;;;x;
b_dappiano;Dappiano;;;;;;;;;;;;;x;
b_daquq;Daquq;Daquq;Daquq;;Daquq;;;;;;;;;x;
b_dar_anjir;Dar Anjir;Dar Anjir;Dar Anjir;;Dar Anjir;;;;;;;;;x;
b_daraa;Daraa;Daraa;Daraa;;Daraa;;;;;;;;;x;
b_darab;Darab;Darab;Darab;;Darab;;;;;;;;;x;
b_daraganj;Daraganj;;;;;;;;;;;;;x;
b_darbasiyah;Darbasiyah;Darbasiyah;Darbasijah;;Darbasiyah;;;;;;;;;x;
b_darbhanga;Darbhanga;;;;;;;;;;;;;x;
b_darbhavati;Darbhavati;;;;;;;;;;;;;x;
b_darbsak;Darbasak;Darbasak;Darbasak;;Darbasak;;;;;;;;;x;
b_darda;Darda;Darda;Darda;;Darda;;;;;;;;;x;
b_daregaz;Daregaz;Dargaz;Daregas;;Daregaz;;;;;;;;;x;
b_darieium;Darieium;Darieium;Darieium;;Darieium;;;;;;;;;x;
b_dariyabad;Dariyabad;;;;;;;;;;;;;x;
b_dariyaon;Dariyaon;;;;;;;;;;;;;x;
b_daroca;Daroca;Daroca;Daroca;;Daroca;;;;;;;;;x;
b_daroynk;Daroynk;Daroynk;Daroynk;;Daroynk;;;;;;;;;x;
b_dartmouth;Dartmouth;Dartmouth;Dartmouth;;Dartmouth;;;;;;;;;x;
b_darum;Darum;Darum;Darum;;Darum ;;;;;;;;;x;
b_darur;Darur;;;;;;;;;;;;;x;
b_darussoltan;Dar-us Soltan;Dar-Us Soltan;Dar-us Soltan;;Dar-us Soltan;;;;;;;;;x;
b_darvar;Darvar;Darvar;Darvar;;Darvar;;;;;;;;;x;
b_darvaza;Darvaza;Darvaza;Darwasa;;Darvaza;;;;;;;;;x;
b_daryanah;Daryanah;Daryanah;Darjanah;;Daryanah;;;;;;;;;x;
b_darzab;Darzab;;;;;;;;;;;;;x;
b_dasapura;Dasapura;;;;;;;;;;;;;x;
b_dashhowuz;Dashowuz;Dashowuz;Daschowus;;Dashowuz;;;;;;;;;x;
b_dashur;Dashur;Dashur;Dashur;;Dashur;;;;;;;;;x;
b_dastjerd;Dastjerd;Dastjerd;Dastjerd;;Dastjerd;;;;;;;;;x;
b_dasu;Dasu;;;;;;;;;;;;;x;
b_data_darbar;Data Darbar;;;;;;;;;;;;;x;
b_datuna;Datuna;Datuna;Datuna;;Datuna;;;;;;;;;x;
b_daugavpils;Daugavpils;Daugavpils;Daugavpils;;Daugavpils;;;;;;;;;x;
b_daulakan;Däüläkän;Däüläkän;Däüläkän;;Däüläkän;;;;;;;;;x;
b_davaye;Davayé;Davayé;Davayé;;Davayé;;;;;;;;;x;
b_davidgareja;David Gareja;David Gareja;David Gareja;;David Gareja;;;;;;;;;x;
b_davos;Davos;Davos;Davos;;Davos;;;;;;;;;x;
b_dawkah;Dawkah;Dawkah;Dawkah;;Dawkah;;;;;;;;;x;
b_dawletgirei;Dawlet-Girei;Dawlet-Girei;Dawlet-Girei;;Dawlet-Girei;;;;;;;;;x;
b_dawodiya;Dawodiya;Dawodiya;Dawodija;;Dawodiya;;;;;;;;;x;
b_dax;Dax;Dax;Dax;;Dax;;;;;;;;;x;
b_daydab;Daydab;Daydab;Daydab;;Daydab;;;;;;;;;x;
b_dayhouk;Dayhouk;Dayhuk;Dayhouk;;Dayhouk;;;;;;;;;x;
b_dayr;Dayr;Dayr;Dayr;;Dayr;;;;;;;;;x;
b_dayrik;Dayrik;Dayrik;Dayrik;;Dayrik;;;;;;;;;x;
b_dayrodmorgabriel;Dayro d-Mor Gabriel;Dayro D-Mor Gabriel;Dayro d-Mor Gabriel;;Dayro d-Mor Gabriel;;;;;;;;;x;
b_dazimon;Dazimon;Dazimon;Dazimon;;Dazimon;;;;;;;;;x;
b_debar;Debar;Debar;Debar;;Debar;;;;;;;;;x;
b_debark;Debark;Debark;Debark;;Debark;;;;;;;;;x;
b_debaysima;Debaysima;Debaysima;Debaysima;;Debaysima;;;;;;;;;x;
b_debdou;Debdou;Debdou;Debdou;;Debdou;;;;;;;;;x;
b_debir;Debir;Debir;Debir;;Debir;;;;;;;;;x;
b_debreberhan;Debre Berhan;Debre Berhan;Debre Berhan;;Debre Berhan;;;;;;;;;x;
b_debrecen;Debrecen;Debrecen;Debrecen;;Debrecen;;;;;;;;;x;
b_debrelibanos;Debre Libanos;Debre Libanos;Debre Libanos;;Debre Libanos;;;;;;;;;x;
b_debrezeyit;Debre Zeyit;Debre Zeyit;Debre Zeyit;;Debre Zeyit;;;;;;;;;x;
b_debul;Debul;;;;;;;;;;;;;x;
b_decani;Decani;Decani;Decani;;Decani;;;;;;;;;x;
b_dedai;Dedai;Dedai;Dedai;;Dedai;;;;;;;;;x;
b_dedovichi;Dedovichi;Dedovichi;Dedowitschi;;Dedovichi;;;;;;;;;x;
b_deer;Deer;Deer;Deer;;Deer;;;;;;;;;x;
b_degannwy;Degannwy;Degannwy;Degannwy;;Degannwy;;;;;;;;;x;
b_deglane;Deglane;Deglane;Deglane;;Deglane;;;;;;;;;x;
b_dehak;Dehak;Dehak;Dehak;;Dehak;;;;;;;;;x;
b_dehbid;Dehbid;Dehbid;Dehbid;;Dehbid;;;;;;;;;x;
b_dehi;Dehi;Dehi;Dehi;;Dehi;;;;;;;;;x;
b_dehloran;Dehloran;Dehloran;Dehloran;;Dehloran;;;;;;;;;x;
b_dehnamak;Dehnamak;Deh Namak;Dehnamak;;Dehnamak;;;;;;;;;x;
b_deimachar;Deimachar;Deimachar;Deimachar;;Deimachar;;;;;;;;;x;
b_deir_alla;Deir Alla;Deir Alla;Deir Alla;;Deir Alla;;;;;;;;;x;
b_deiralzur;Deir al-Zur;Deir Ez-Zor;Deir al-Zur;;Deir al-Zur;;;;;;;;;x;
b_deleus;Deleus;Deleus;Deleus;;Deleus;;;;;;;;;x;
b_delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;x;
b_della_gherardesca;Della Gherardesca;;;;;;;;;;;;;x;
b_delmenhorst;Delmenhorst;Delmenhorst;Delmenhorst;;Delmenhorst;;;;;;;;;x;
b_delvada;Delvada;;;;;;;;;;;;;x;
b_dembiya;Dembiya;Dembiya;Dembiya;;Dembiya;;;;;;;;;x;
b_demetrias;Demetrias;Démétrias;Demetrias;;Demetrias;;;;;;;;;x;
b_demidov;Demidov;Demidov;Demidow;;Demidov;;;;;;;;;x;
b_demmin;Demmin;Demmin;Demmin;;Demmin;;;;;;;;;x;
b_demnat;Demnat;Demnat;Demnat;;Demnate;;;;;;;;;x;
b_demotika;Demotika;Demotika;Demotika;;Demotika;;;;;;;;;x;
b_demyansk;Demyansk;Demiansk;Demjansk;;Demyansk;;;;;;;;;x;
b_denbigh;Denbigh;Denbigh;Denbigh;;Denbigh;;;;;;;;;x;
b_dendermonde;Dendermonde;Termonde;Dendermonde;;Dendermonde;;;;;;;;;x;
b_denia;Dénia;Dénia;Denia;;Dénia;;;;;;;;;x;
b_deogarh;Deogarh;;;;;;;;;;;;;x;
b_deogarh2;Deogarh;;;;;;;;;;;;;x;
b_deols;Déols;Déols;Déols;;Déols;;;;;;;;;x;
b_depalpur;Depalpur;;;;;;;;;;;;;x;
b_dera_ghazi_khan;Dera Ghazi Khan;;;;;;;;;;;;;x;
b_derary;Derary;Derary;Derary;;Derary;;;;;;;;;x;
b_derawar;Derawar;;;;;;;;;;;;;x;
b_derbasak;Derbasak;Derbasak;Derbasak;;Derbasak;;;;;;;;;x;
b_derbent;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;x;
b_derby;Derby;Derby;Derby;;Derby;;;;;;;;;x;
b_dereli;Dereli;Dereli;Dereli;;Dereli;;;;;;;;;x;
b_derik;Derik;Derik;Derik;;Derik;;;;;;;;;x;
b_derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;Derkin;x;
b_derna;Derna;Derna;Derna;;Derna;;;;;;;;;x;
b_derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;Derri;x;
b_derry;Derry;Derry;Derry;;Derry;;;;;;;;;x;
b_dessau;Dessau;Dessau;Dessau;;Dessau;;;;;;;;;x;
b_dessye;Dessye;Dessye;Dessye;;Dessye;;;;;;;;;x;
b_detmold;Detmold;Detmold;Detmold;;Detmold;;;;;;;;;x;
b_detta;Detta;Detta;Detta;;Detta;;;;;;;;;x;
b_deuteron;Deuteron;Deutéron;Deuteron;;Deuteron;;;;;;;;;x;
b_devagiri;Devagiri;;;;;;;;;;;;;x;
b_devanagara;Devanagara;;;;;;;;;;;;;x;
b_devaparvata;Devaparvata;;;;;;;;;;;;;x;
b_devarakonda;Devarakonda;;;;;;;;;;;;;x;
b_devaryamjal;Devaryamjal;;;;;;;;;;;;;x;
b_devendranagar;Devendranagar;;;;;;;;;;;;;x;
b_deventer;Deventer;Deventer;Deventer;;Deventer;;;;;;;;;x;
b_devizes;Devizes;Devizes;Devizes;;Devizes;;;;;;;;;x;
b_devkot;Devkot;;;;;;;;;;;;;x;
b_dewas;Dewas;;;;;;;;;;;;;x;
b_dezbar;Dezbar;Dezbar;Dezbar;;Dezbar;;;;;;;;;x;
b_dezful;Dezful;Dezfoul;Dezful;;Dezful;;;;;;;;;x;
b_dghe;Dghe;Dghe;Dghe;;Dghe;;;;;;;;;x;
b_dhakeshwari_jatiya_mandir;Dhakeshwari Jatiya Mandir;;;;;;;;;;;;;x;
b_dhala;Dhala;Dhala;Dhala;;Dhala;;;;;;;;;x;
b_dhamalpur;Dhamalpur;;;;;;;;;;;;;x;
b_dhamar;Dhamar;Dhamar;Dhamar;;Dhamar;;;;;;;;;x;
b_dhamoni;Dhamoni;;;;;;;;;;;;;x;
b_dhanauli;Dhanauli;;;;;;;;;;;;;x;
b_dhanbidhoo;Dhanbidhoo;;;;;;;;;;;;;x;
b_dhandhuka;Dhandhuka;;;;;;;;;;;;;x;
b_dhaneti;Dhaneti;;;;;;;;;;;;;x;
b_dhanop;Dhanop;;;;;;;;;;;;;x;
b_dhanyakataka;Dhanyakataka;;;;;;;;;;;;;x;
b_dhara;Dhara;;;;;;;;;;;;;x;
b_dharamgarh;Dharamgarh;;;;;;;;;;;;;x;
b_dharampur;Dharampur;;;;;;;;;;;;;x;
b_dharampuri;Dharampuri;;;;;;;;;;;;;x;
b_dharapuri;Dharapuri;;;;;;;;;;;;;x;
b_dharaseo;Dharaseo;;;;;;;;;;;;;x;
b_dharmapuri;Dharmapuri;;;;;;;;;;;;;x;
b_dharmasthala;Dharmasthala;;;;;;;;;;;;;x;
b_dharmrajeshwar;Dharmrajeshwar;;;;;;;;;;;;;x;
b_dharwar;Dharwar;;;;;;;;;;;;;x;
b_dhauli;Dhauli;;;;;;;;;;;;;x;
b_dhavalapuri;Dhavalapuri;;;;;;;;;;;;;x;
b_dhaya;Dhaya;Dhaya;Dhaya;;Dhaya;;;;;;;;;x;
b_dhenkanal;Dhenkanal;;;;;;;;;;;;;x;
b_dhiban;Dhiban;Dhiban;Dhiban;;Dhiban;;;;;;;;;x;
b_dhilika;Dhilika;;;;;;;;;;;;;x;
b_dhiqar;Dhi Qar;Dhi Qar;Dhi Qar;;Dhi Qar;;;;;;;;;x;
b_dhisufal;Dhi Sufal;Dhi Sufal;Dhi Sufal;;Dhi Sufal;;;;;;;;;x;
b_dholeshwar_mahadev;Dholeshwar Mahadev;;;;;;;;;;;;;x;
b_dholka;Dholka;;;;;;;;;;;;;x;
b_dhosi;Dhosi;;;;;;;;;;;;;x;
b_dhrol;Dhrol;;;;;;;;;;;;;x;
b_dhubri;Dhubri;;;;;;;;;;;;;x;
b_dhuzabi;Dhu Zabi;Dhu Zabi;Dhu Zabi;;Dhu Zabi;;;;;;;;;x;
b_dialakoro;Dialakoro;Dialakoro;Dialakoro;;Dialakoro;;;;;;;;;x;
b_dibarumukh;Dibarumukh;;;;;;;;;;;;;x;
b_dibate;Dibate;Dibate;Dibate;;Dibate;;;;;;;;;x;
b_dibba;Dibba;Dibba;Dibba;;Dibba;;;;;;;;;x;
b_dibin;Dibin;Dibin;Dibin;;Dibin;;;;;;;;;x;
b_didymoteichon;Didymoteichon;Didymotique;Didymoteichon;;Didymoteichon;;;;;;;;;x;
b_dieppe;Dieppe;Dieppe;Dieppe;;Dieppe;;;;;;;;;x;
b_diessen;Diessen;Diessen;Diessen;;Diessen;;;;;;;;;x;
b_dietz;Dietz;Dietz;Dietz;;Dietz;;;;;;;;;x;
b_dieudamour;Dieudamour;Dieudamour;Dieudamour;;Dieudamour;;;;;;;;;x;
b_differdange;Differdange;Differdange;Differdange;;Differdange;;;;;;;;;x;
b_dighavapi;Dighavapi;;;;;;;;;;;;;x;
b_dignaja;Dignaja;Dignaja;Dignaja;;Dignaja;;;;;;;;;x;
b_digoine;Digoine;Digoine;Digoine;;Digoine;;;;;;;;;x;
b_dihar;Dihar;;;;;;;;;;;;;x;
b_dijon;Dijon;Dijon;Dijon;;Dijon;;;;;;;;;x;
b_dikhil;Dikhil;Dikhil;Dikhil;;Dikhil;;;;;;;;;x;
b_diksmuide;Diksmuide;Dixmude;Diksmuide;;Diksmuide;;;;;;;;;x;
b_dilla;Dilla;;;;;;;;;;;;;x;
b_dimapur;Dimapur;;;;;;;;;;;;;x;
b_dimona;Dimona;Dimona;Dimona;;Dimona;;;;;;;;;x;
b_dinan;Dinan;Dinan;Dinan;;Dinan;;;;;;;;;x;
b_dinar;Dinar;Dinar;Dinar;;Dinar;;;;;;;;;x;
b_dinder;Dinder;Dinder;Dinder;;Dinder;;;;;;;;;x;
b_dindigul;Dindigul;;;;;;;;;;;;;x;
b_dinefwr;Dinefwr;Dinefwr;Dinefwr;;Dinefwr;;;;;;;;;x;
b_dingolfing;Dingolfing;Dingolfing;Dingolfing;;Dingolfing;;;;;;;;;x;
b_dingwall;Dingwall;Dingwall;Dingwall;;Dingwall;;;;;;;;;x;
b_dinkot;Dinkot;;;;;;;;;;;;;x;
b_dioclea;Dioclea;Dioclea;Dioclea;;Dioclea;;;;;;;;;x;
b_dipalpur;Dipalpur;;;;;;;;;;;;;x;
b_diridawa;Diri Dawa;Diri Dawa;Diri Dawa;;Diri Dawa;;;;;;;;;x;
b_disentis;Disentis;Disentis;Disentis;;Disentis;;;;;;;;;x;
b_dishergarh;Dishergarh;;;;;;;;;;;;;x;
b_disuq;Disuq;Disuq;Disuq;;Disuq;;;;;;;;;x;
b_dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;;Dithmarschen;;;;;;;;;x;
b_diu;Diu;;;;;;;;;;;;;x;
b_djakovica;Djakovica;Djakovica;Djakovica;;Djakovica;;;;;;;;;x;
b_djelfa;Djelfa;Djelfa;Djelfa;;Djelfa;;;;;;;;;x;
b_djend;Djend;;;;;;;;;;;;;x;
b_djenne;Djenne;Djenné;Djenne;;Djenné;;;;;;;;;x;
b_djibouti;Djibouti;Djibouti;Dschibuti;;Yibuti;;;;;;;;;x;
b_djinesh;Djinesh;Djinesh;Djinesch;;Djinesh;;;;;;;;;x;
b_djvari;Djavri;Djavri;Djawri;;Djavri;;;;;;;;;x;
b_dmanis;Dmanis;;;;;;;;;;;;;x;
b_dnieprkherson;Kherson;Kherson;Kherson;;Kherson;;;;;;;;;x;
b_dno;Dno;Dno;Dno;;Dno;;;;;;;;;x;
b_doaumont;Doaumont;Douaumont;Doaumont;;Doaumont;;;;;;;;;x;
b_dobada;Dobada;Dobada;Dobada;;Dobada;;;;;;;;;x;
b_dobrich;Balchik;Balchik;Balchik;;Balchik;;;;;;;;;x;
b_dobropillia;Dobropillia;Dobropillia;Dobropillia;;Dobropillia;;;;;;;;;x;
b_dobsina;Dobsina;Dobsina;Dobsina;;Dobsina;;;;;;;;;x;
b_docimium;Docimium;Docimium;Docimium;;Docimia;;;;;;;;;x;
b_doderhult;Döderhult;Döderhult;Döderhult;;Döderhult;;;;;;;;;x;
b_dohna;Dohna;Dohna;Dohna;;Dohna;;;;;;;;;x;
b_dohrighat;Dohrighat;;;;;;;;;;;;;x;
b_doka;Doka;Doka;Doka;;Doka;;;;;;;;;x;
b_dokkum;Dokkum;Dokkum;Dokkum;;Dokkum;;;;;;;;;x;
b_dol;Dol;Dol;Dol;;Dol;;;;;;;;;x;
b_dolianova;Dolianova;Dolianova;Dolianova;;Dolianova;;;;;;;;;x;
b_dolnidabknik;Dolni Dabnik;Dolni Dabnik;Dolni Dabnik;;Dolni Dabnik;;;;;;;;;x;
b_domakonda;Domakonda;;;;;;;;;;;;;x;
b_domazlice;Domazlice;Domazlice;Domazlice;;Domazlice;;;;;;;;;x;
b_dombovar;Dombóvár;Dombóvár;Dombóvár;;Dombóvár;;;;;;;;;x;
b_domeyrat;Domeyrat;Domeyrat;Domeyrat;;Domeyrat;;;;;;;;;x;
b_domfront;Domfront;Domfront;Domfront;;Domfront;;;;;;;;;x;
b_domo;Domo;Domo;Domo;;Domo;;;;;;;;;x;
b_dompaire;Dompaire;Dompaire;Dompaire;;Dompaire;;;;;;;;;x;
b_donaueschingen;Donaueschingen;Donaueschingen;Donaueschingen;;Donaueschingen;;;;;;;;;x;
b_donauworth;Donauwörth;Donauworth;Donauwörth;;Donauwörth;;;;;;;;;x;
b_donegal;Donegal;Donegal;Donegal;;Donegal;;;;;;;;;x;
b_donges;Donges;Donges;Donges;;Donges;;;;;;;;;x;
b_dongola;Dongola;Dongola;Dongola;;Dongola;;;;;;;;;x;
b_donjastubica;Donja Stubica;Donja Stubica;Donja Stubica;;Donja Stubica;;;;;;;;;x;
