#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nomadic_government_desc;Nomads are not very interested in owning Holdings, only in more grazing land for their sheep and horses. Gameplay centers around the Population of the tribe and the Manpower it provides. Empty Holdings slots in open terrain increases the maximum population. While Nomads can have normal vassals, they are mostly concerned with managing the other, few but powerful, major Clans of the tribe.;Le mode de vie nomade ne valorise pas les fiefs et leur préfère encore le pâturage, utile aux moutons et aux chevaux. La mécanique de jeu se concentre sur la peuplade et ses effectifs. Les fiefs vacants des provinces augmentent la population maximale. Bien que les nomades peuvent détenir des vassaux conventionnels, ils se soucient davantage de leurs rapports avec les autres chefs de Clan;Nomaden haben kein Interesse am Besitz von Liegenschaften. Stattdessen konzentrieren sie sich auf Weideland für ihre Schafe und Pferde. Wichtig für das Spiel sind hier die Gesamtbevölkerung des Stammes und wie viel Mannstärke verfügbar ist. Leere Bauplätze in den Liegenschaften sorgen für eine Zunahme der maximalen Bevölkerung. Auch wenn Nomaden normale Vasallen haben können, beschäftigen sie sich zumeist mit der Kontrolle einzelner Stammesklans, die zwar nicht zahlreich, dafür aber um so mächtiger sind.;;Los nómadas no están muy interesados en poseer posesiones, sólo en más tierras de pastoreo para sus ovejas y caballos. El juego gira en torno a la población total de la tribu y la mano de obra que proporciona. Las ranuras vacías de explotaciones en terreno abierto aumentan la población máxima. Mientras que los nómadas pueden tener vasallos normales, en su mayoría están preocupados con la administración de los otros importantes clanes de la tribu, pocos pero poderosos.;;;;;;;;;x
republic_government_desc;The leaders of regular republics are randomly chosen from among the citizenry. This kind of republic is not playable, since there is no dynastic persistence between the generations of rulers.;Sous le régime de la Commune, les dirigeants sont choisis au sein de la population. Puisqu'il n'y a pas de persistance dynastique dans ce sytème de gouvernement, les personnages bourgeois ne peuvent être joué.;Bei normalen Republiken wird ein lokaler Vertreter des Bürgertums zum Anführer gewählt. Diese Art von Republik ist nicht spielbar, da es dort keine dynastische Kontinuität gibt.;;Los líderes de las repúblicas normales son elegidos al azar entre los ciudadanos. No es posible jugar con este tipo de república, ya que no hay ninguna persistencia dinástica entre las generaciones de gobernantes.;;;;;;;;;x
tribal_government_desc;Tribes are settled but agrarian. Each county can only have one Tribal 'Holding', representing the entire local tribal population - the more empty Holding slots, the more powerful the Tribal Holding. Tribal rulers are limited to the 'Elective Gavelkind' Succession Law, which tends to fragment the realm between sons on the death of the chief.;Le régime tribal est sédentaire, agraire plutôt que pastoral. Chaque province ne contient qu'un fief tribal, qui représente la totalité de la population locale. Plus il y a de fiefs vacants, plus la tribu est puissante. La succession tribale ne peut être réglée que par le partage électif, qui tends à émietter la contrée, les fils se séparant l'héritage du père.;Stämme sind sesshaft, aber landwirtschaftlich ausgerichtet. Jede Grafschaft kann nur eine 'Stammesliegenschaft' haben. Dort befindet sich die gesamte Stammesbevölkerung. Je mehr freie Bauplätze vorhanden sind, desto mächtiger ist der dortige Stamm. Stammesherrscher sind bei der Erbfolge eingeschränkt: Nur die 'Wahlweise Realteilung' ist möglich. Hierdurch wird das Reich unter den Söhnen des Häuptlings aufgeteilt und zerfällt zumeist.;;Las tribus están establecidas, pero agrarias. Cada condado sólo puede tener una 'posesión' tribal, representando a la población tribal local entera - cuantas más ranuras de posesiones vacías haya, más poderosa será la posesión tribal. Los gobernantes tribales se limitan a la ley de sucesión 'reparto electivo', que tiende a fragmentar el reino entre hijos a la muerte del jefe.;;;;;;;;;x
theocracy_government_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Dans un régime théocratique, les dirigeants sont désignés selon un règle précise, ou encore élus parmi le clergé. Puisqu'il n'y pas de persistance dynastique dans ce système de gouvernement, les personnages religieux ne peuvent être joué.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
GOV_DECADENCE_DESC;$NAME$ dynasties may grow Decadent if the religion also allows it;Sous un régime $NAME$, les dynasties ne sont pas à l'abri de la décadence morale;$NAME$ Dynastien können Dekadenz entwickeln, wenn dies von der Religion ebenfalls ermöglicht wird;;Las dinastías $NAME$ pueden volverse decadentes si la religión también lo permite;;;;;;;;;x
GOV_PIETY_LAW_CHANGE_DESC;Laws are changed by expending Piety, not by votes;Les modifications des lois se font avec de la piété et ne requiert aucun vote des vassaux;Gesetzesänderungen werden durch das Aufwenden von Pietät durchgeführt, nicht durch Wählerstimmen;;Las leyes se cambian gastando piedad, no votos;;;;;;;;;x
GOV_RAIDING_DESC;Rulers can raid infidel neighbors for loot;Les dirigeants peuvent piller leurs voisins d'autres religions;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
GOV_FREE_RETRACT_DESC;Other vassals will not object to vassal retraction;Les autres vassaux ne s'opposeront pas au désaveu d'un vassal;Die anderen Vasallen haben gegen die Absetzung eines Vasallen keine Einwände;;Otros vasallos no pondrán objeciones a la retracción de vasallos;;;;;;;;;x
GOV_IGNORES_DE_JURE_LAWS_DESC;De Jure Law effects are ignored;Les effets des lois de Jure sont ignorés;De-jure-Gesetze haben keinen Effekt;;Se hace caso omiso de los efectos de la ley de jure.;;;;;;;;;x
GOV_CANNOT_CREATE_KINGDOMS_DESC;Cannot create kingdoms;Ne peut pas créer de royaume;Kann keine Königreiche gründen;;No se puede crear reinos;;;;;;;;;x
GOV_CANNOT_USURP_K_OR_E_DESC;Cannot usurp kingdoms or empires;Ne peut pas usurper de royaumes ou d'empires;Kann keine Königreiche oder (Kaiser-)Reiche usurpieren;;No se puede usurpar reinos o imperios;;;;;;;;;x
GOV_NO_GENDER_SUCC_LAWS_DESC;No Gender Succession Laws;Aucune loi de succession basée sur le sexe;Keine geschlechterspezifischen Erbfolgegesetze;;No hay leyes de sucesión de género;;;;;;;;;x
GOV_CONCUBINAGE_DESC;Male rulers can take up to §Y$NUM$§! Concubines;Un dirigeant peut prendre jusqu'à §Y$NUM§$ concubines;Männliche Herrscher können bis zu §Y$NUM$§! Konkubinen haben;;Los gobernantes masculinos pueden tomar hasta §Y$NUM$§! concubinas;;;;;;;;;x
CUL_RAIDING_DESC;Rulers can raid infidel neighbors for loot;Les dirigeants peuvent piller leurs voisins d'autres religions;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
CUL_OVERSEAS_RAIDER_DESC;Can raid overseas with ships;Les pillages amphibies sont possibles;Kann mit Schiffen im Ausland auf Plünderfahrt gehen;;Se pueden asaltar el extranjero con barcos;;;;;;;;;x
CUL_BLINDING_DISINHERITS_DESC;Blind characters cannot inherit titles;Les aveugles sont exclus de la succession;Blinde Personen können keine Titel erben;;Los personajes ciegos no pueden heredar títulos;;;;;;;;;x
NO_SPECIAL_FEATURES;No special features;Aucune caractéristique spéciale;Keine besonderen Merkmale;;Sin características especiales;;;;;;;;;x
nomad_ruling_clan_too_powerful;Minor Clans on the Rise;Soulèvement de clans locaux;Kleinere Stämme erheben sich;;Clanes menores en ascenso;;;;;;;;;x
cb_minor_clan_revolt_desc;Powerful 'minor' clans can rise up in revolt, demanding a place among the major clans.;Certains clans d'envergure locale peuvent se révolter afin d'obtenir préséance au sein des grands Clans.;Kleine, aber mächtige Stämme können eine Revolte beginnen und einen Platz in den Reihen der mächtigeren Klans fordern.;;Poderosos clanes 'menores' pueden alzarse en rebelión, exigiendo un lugar entre los clanes principales.;;;;;;;;;x
CB_NAME_MINOR_CLAN_REVOLT;Minor Clan Revolt;Révolte d'un clan local;Revolte der kleineren Stämme;;Rebelión de clan menor;;;;;;;;;x
WAR_NAME_MINOR_CLAN_REVOLT;Minor Clan Rising;Soulèvement d'un clan local;Kleinerer Stamm erhebt sich;;Ascenso de clan menor;;;;;;;;;x
ISNT_CLOSE_RELATIVE;Is NOT a close relative;N'est PAS un parent proche;Ist KEIN naher Verwandter;;NO es un pariente cercano;;;;;;;;;x
IS_CLOSE_RELATIVE;Is a close relative;Est un parent proche;Ist ein naher Verwandter;;Es un pariente cercano;;;;;;;;;x
HOLYSITE_LOCATION_COUNTY;§Y$SITENAME$§! contains a Holy Site;§Y$SITENAME$§! contient un lieu saint;§Y$SITENAME$§! verfügt über eine Heilige Stätte;;§Y$SITENAME$§! contiene un lugar sagrado;;;;;;;;;x
NOT_REALM_TITLE_STARTS;No Realm Title;Aucun titre de domaine;Kein Reichstitel;;Sin título del reino;;;;;;;;;x
ANY_TRADE_ROUTE_PROVINCE_STARTS;Any Trade Route County;Toute route commerciale;Beliebige Grafschaft mit Handelsroute;;Cualquier condado de ruta comercial;;;;;;;;;x
NOT_ANY_TRADE_ROUTE_PROVINCE_STARTS;No Trade Route County;Aucune route commerciale;Grafschaft ohne Handelsroute;;Ningún condado de ruta comercial;;;;;;;;;x
AIREASON_NO_WAR_AGAINST_SPOUSE;Will not join wars against spouse (§Y[GetTitledName]§!)!;Est marié(e) avec un belligérant adverse (§Y[GetTitledName]§!)!;Wird nicht in einen Krieg gegen den Ehegatten eintreten (§Y[GetTitledName]§!)!;;No se afiliará a guerras contra el cónyuge (§Y[GetTitledName]§!)!;;;;;;;;;x
STAT_VASSAL_LIMIT_DESC;Your vassal limit indicates how many direct vassals you can have at count tier or higher, excluding nomad clans. Having too many direct vassals will negatively affect the amount of taxes and levies you get from your vassals, and you might lose the grip of your vassals upon death.;Le nombre de vassaux directs que vous pouvez détenir en tant que comte ou mieux est limités, sauf dans le cas des clans nomades. Un trop grand nombre de vassaux directs va nuire à la collecte de l'impôt ainsi qu'à l'organisation des levées. De plus, certains vassaux pourraient s'affranchir à votre mort.;Euer Vasallenlimit gibt an, wie viele Vasallen Ihr haben könnt. Maßgeblich sind Vasallen vom Rang Graf oder höher. Nomadenklans fallen nicht ins Gewicht. Falls Ihr über dem Maximum liegt, sinken das Steuer- und Truppenaufkommen und im Falle Eures Ablebens ist es möglich, dass Vasallen verloren gehen.;;El límite de vasallos indica cuántos vasallos directos se puede tener a nivel de conde o superior, excluyendo clanes nómadas. Tener muchos vasallos directos afectará negativamente a la cantidad de impuestos y gravámenes que recibes de tus vasallos, y es posible que pierdas el control de tus vasallos con la muerte.;;;;;;;;;x
ENDGAME_TEXT_NOMADIC;You have become the ruler of a Nomadic realm and are therefore no longer allowed to continue playing.;Vous êtes devenu un dirigeant nomade, ce que vous n'êtes pas autorisé à jouer.;Ihr seid Herrscher über ein Nomadenreich geworden und dürft deshalb das Spiel nicht mehr fortsetzen.;;Te has convertido en gobernante de un reino nómada y por lo tanto ya no puedes seguir jugando.;;;;;;;;;x
adopt_tribalism;Settle as Tribe;Se Sédentariser;Als Stamm sesshaft werden;;Establecerse como tribu;;;;;;;;;x
adopt_tribalism_desc;I can choose to settle my tribe permanently.;Il est temps d'établir mon peuple pour de bon.;Ich kann beschließen, meinen Stamm permanent sesshaft werden zu lassen.;;Puedo elegir establecer a mi tribu permanentemente.;;;;;;;;;x
nomad_adopt_feudalism;Settle as Feudal;Instaurer le féodalisme;Als Feudalgesellschaft sesshaft werden;;Establecerse como feudal;;;;;;;;;x
nomad_adopt_feudalism_named;Settle as Feudal in [Root.GetName];Instaurer la féodalité en [Root.GetName];Als Feudalgesellschaft in [Root.GetName] sesshaft werden;;Establecerse como feudal en [Root.GetName];;;;;;;;;x
nomad_adopt_feudalism_desc;I can choose to leave behind my nomad way of life and become a Feudal ruler.;Je peux abandonner les moeurs nomades et devenir un seigneur féodal.;Ich kann beschließen, das Leben als Nomade aufzugeben und zu einem Feudalherrscher zu werden.;;Puedo decidir dejar mi estilo de vida nómada y convertirme en gobernante feudal.;;;;;;;;;x
CHRONICLE_ADOPTED_TRIBALISM;[From.GetDynName] settled as a tribe in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a tourné le dos aux coutumes nomades et choisi de sédentariser son peuple.;[From.GetDynName] gab das Nomadendasein auf und ließ sich als Stamm in [From.GetHerHis] Gebiet nieder.;;[From.GetDynName] se establecieron como una tribu en [From.GetHerHis] dominios, dejando atrás su vida nómada de ellos.;;;;;;;;;x
CHRONICLE_ADOPTED_IQTA;[From.GetDynName] adopted an Iqta system in [From.GetHerHis] domains, abandoning the old tribal ways.;[From.GetDynName] a adopté le régime de l'Iqtâ sur ses terres, délaissant ses moeurs tribales.;[From.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [From.GetHerHis] Gebiet.;;[From.GetDynName] adoptó un sistema Iqta en [From.GetHerHis] dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_FEUDALISM;[From.GetDynName] adopted a feudal system in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a développé le féodalisme au sein de sa tribu.;[From.GetDynName] gab das Nomadendasein auf und ließ sich als Feudalherrscher in [From.GetHerHis] Gebiet nieder.;;[From.GetDynName] adoptó un sistema feudal en [From.GetHerHis]dominios, dejando atrás su vida nómada.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_IQTA;[From.GetDynName] adopted an Iqta system in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a adopté le régime de l'Iqtâ sur ses terres, tournant le dos aux coutumes nomades.;[From.GetDynName] gab das Nomadendasein auf und übernahm das Iqtasystem in [From.GetHerHis] Gebiet.;;[From.GetDynName] adoptó un sistema Iqta en dominios de [From.GetHerHis], dejando atrás su vida nómada.;;;;;;;;;x
EMPTY_PROVINCE;Empty Province;Province inoccupée;Leere Provinz;;Provincia vacía;;;;;;;;x;
SUB_REALM;Sub-realm;Domaine secondaire;Untergeordnetes Reich;;Reino de ;;;;;;;;x;
EVTNAMEHL1;A New Realm;Une nouvelle contrée;Ein neues Reich;;Un nuevo reino;;;;;;;;x;
EVTDESCHL1;The King of the [FromFrom.Culture.GetName]s, [FromFrom.GetBestName], has decided to settle down in [FromFrom.PrimaryTitle.GetName], making it [FromFrom.GetHerHis] new homeland.;Les [FromFrom.Culture.GetName]s, avec à leur tête [FromFrom.GetBestName], ont décidé de s'installer en [FromFrom.PrimaryTitle.GetName] et d'en faire sa nouvelle patrie.;Der [FromFrom.Culture.GetName] König [FromFrom.GetBestName] hat beschlossen, [FromFrom.PrimaryTitle.GetName] zum neuen Stammland zu machen und sich dort niederzulassen.;;El Rey de los [FromFrom.Culture.GetName]s, [FromFrom.GetBestName], ha decidido instalarse en [FromFrom.PrimaryTitle.GetName], pasando a ser [FromFrom.GetHerHis] nueva patria.;;;;;;;;x;
EVTNAMEHL2;Nomads Settled;Nomades sédentarisés;Nomaden siedeln sich an;;Nómadas establecidos;;;;;;;;x;
EVTDESCHL2;The King of the [FromFrom.Culture.GetName]s, [FromFrom.GetBestName], has decided to settle down in [FromFrom.PrimaryTitle.GetName], making it [FromFrom.GetHerHis] new tribal homeland.;Les [FromFrom.Culture.GetName]s, avec à leur tête [FromFrom.GetBestName], ont décidé de s'installer en [FromFrom.PrimaryTitle.GetName] et d'y fixer leur tribu.;Der [FromFrom.Culture.GetName] König [FromFrom.GetBestName] hat beschlossen, [FromFrom.PrimaryTitle.GetName] zum neuen Stammland des Stammes zu machen und sich dort niederzulassen.;;El rey de los [FromFrom.Culture.GetName]s, [FromFrom.GetBestName], ha decidido instalarse en [FromFrom.PrimaryTitle.GetName], pasando a ser [FromFrom.GetHerHis] nueva patria tribal.;;;;;;;;x;
#adopt_faith_desc;Converting to [Root.Religion.GetName] would bring your clans closer.;Se convertir à la religion [Root.Religion.GetName] rapprochera vos clans.;Das Konvertieren zum [Root.Religion.GetName] würde Eure Klans einander annähern.;;Convertirte a [Root.Religion.GetName] traería tus clanes más cerca.;;;;;;;;x;
recently_adopted_faith_tooltip;Has not adopted the faith of another clan in 10 years\n;N'a pas adopté la religion d'un autre clan depuis 10 ans\n;Hat in den letzten Jahren keinen Glauben einen anderen Klans angenommen\n;;No se ha adoptado la fe de otro clan en 10 años\n;;;;;;;;x;
convert_fort_to_city_named;Upgrade the Fort of [Root.GetName] to a City;Développer le fort de [Root.GetName] en cité;Das Fort [Root.GetName] zu einer Stadt ausbauen;;Actualizar la fortaleza de [Root.GetName] a una ciudad;;;;;;;;x;
convert_fort_to_castle_named;Upgrade the Fort of [Root.GetName] to a Castle;Développer le fort de [Root.GetName] en château;Das Fort [Root.GetName] zu einer Burg ausbauen;;Actualizar la fortaleza de [Root.GetName] a un castillo;;;;;;;;x;
convert_fort_to_temple_named;Upgrade the Fort of [Root.GetName] to a Temple;Développer le fort de [Root.GetName] en temple;Das Fort [Root.GetName] zu einem Tempel ausbauen;;Actualizar la fortaleza de [Root.GetName] a un templo;;;;;;;;x;
convert_fort_to_tribal_named;Upgrade the Fort of [Root.GetName] to a Tribal Holding;Transformer le fort de [Root.GetName] en domaine tribal;Das Fort [Root.GetName] zu einem Stammessiedlung ausbauen;;Actualizar la fortaleza de [Root.GetName] a una posesión tribal;;;;;;;;x;
FORM_BLOOD_OATH_INTERACTION_ACCEPT_SETUP;Blood Oath Formed;Nouveau frère de sang;Blutschwur geleistet;;Formado juramento de sangre;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W has Formed a Blood Oath with [Recipient.GetBestName].;§Y[Actor.GetBestName]§W est devenu frère de sang avec [Recipient.GetBestName].;§Y[Actor.GetBestName]§W und [Recipient.GetBestName] haben einen Blutschwur geleistet.;;§Y[Actor.GetBestName]§W ha formado un juramento de sangre con [Recipient.GetBestName].;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W refused to form a Blood Oath with [Actor.GetBestName].;§Y[Recipient.GetBestName]§W refuse d'être le frère de sang de [Actor.GetBestName].;§Y[Recipient.GetBestName]§W lehnte es ab, mit [Actor.GetBestName] einen Blutschwur zu leisten.;;§Y[Recipient.GetBestName]§W se negó a formar un juramento de sangre con [Actor.GetBestName].;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_LETTER;I propose we form a Blood Oath to help each other throughout our lifespan.;Je vous offre de conclure un pacte de sang, ainsi nous nous entraiderons tout au long de notre vie.;Ich schlage Euch vor, einen Blutschwur zu leisten, um zu Lebzeiten einander beizustehen.;;Propongo que formemos un juramento de sangre para ayudarnos mutuamente a lo largo de nuestra vida.;;;;;;;;x;
alert_over_clan_limit_instant;§YOver Clan Limit§!;§Ytrop de clans§!;§YKlanlimit überschritten§!;;¡§YLímite de clan superado!;;;;;;;;x;
alert_over_clan_limit_delayed;You have §R$NUM$§!/§Y$MAX$§! Clans, giving you a Clan Sentiment penalty towards all Clan vassals.;Votre peuple comporte §R$NUM$§!/§Y$MAX$§! clans, ce qui vous donne une pénalité de sentiment de clan envers vos clans vassaux.;Ihr habt §R$NUM$§!/§Y$MAX$§! Klans. Ihr erhaltet bei allen Klanvasallen einen Meinungsabzug.;;Tienes §R$NUM$§!/§Y$MAX$§! clanes, proporcionándote una penalización de sentimiento de clan hacia todos vasallos del clan.;;;;;;;;x;
TOTAL_POPULATION_DESC;§YTotal Population in Realm§!;§YPopulation totale§!;§YGesamtbevölkerung im Reich§!;;§YPoblación total en el Reino§!;;;;;;;;;x
alert_too_few_clans_delayed;You hold too much land compared to the other Clans. Hand out §Y$NUM$§! counties or you might face revolts from the existing Clans as it negatively affects their §YClan Sentiment§! of you. You can also face a §YMinor Clan Rising§! revolt to seize its rightful position among the major Clans...;Nous possédons trop de terres comparé aux autres clans. Nous devons nous départir de §Y$NUM$§! comtés ou risquer une révolte des clans existants, ou encore le soulèvement d'un clan local...;Ihr besitzt im Verhältnis zu anderen Klans zu viel Land. Ihr müsst §Y$NUM$§! Grafschaften vergeben, denn sonst lauft Ihr das Risiko, dass bestehende Klans revoltieren oder kleinere Klans sich erheben, um ihren rechtmäßigen Platz an der Seite der größeren Klans einzufordern...;;Posees demasiada tierra comparado con los otros clanes. Entrega §Y$NUM$§! condados o podrías enfrentarte a rebeliones de los clanes existentes o incluso ver un clan menor en alza apoderarse de su legítima posición entre los principales clanes...;;;;;;;;x;
MODIFIER_RETINUE_MAINTENENCE_COST;Retinue Maintenence Cost;Frais d'entretien de la Garde;Unterhaltskosten des Gefolges;;Coste del mantenimiento de comitiva;;;;;;;;;x
MODIFIER_HORDE_MAINTENENCE_COST;Horde Maintenence Cost;Frais d'entretien de la horde;Unterhaltskosten der Horde;;Coste del mantenimiento de horda;;;;;;;;;x
MODIFIER_CLAN_SENTIMENT;Clan Sentiment;Sentiment du clan;Klanmeinung;;Sentimiento de clan;;;;;;;;;x
CAPITAL_AT_TRADE_POST_MODIFIER;In Capital;Dans la capitale;In der Hauptstadt;;En la capital;;;;;;;;;x
CAPITAL_ADJACADENT_TO_TRADE_POST_MODIFIER;Adjacadent to Capital;Voisin de la capitale;In Nachbarschaft zur Hauptstadt;;Adyacente a la capital;;;;;;;;;x
NOMAD_HORSE_OFFENSIVE_MODIFIER;Capital is in a Steppe, Desert or Plains province;La capitale se trouve dans une province de steppes, déserts ou plaines;Hauptstadt in einer Provinz mit Steppe, Wüste oder Ebene;;La capital está en una provincia de estepa, desierto o llanura;;;;;;;;;x
NOMAD_HORSE_DEFENSIVE_MODIFIER;Capital is in a Mountains, Hills or Arctic province;La capitale se trouve dans une province de montagnes, collines ou arctique;Hauptstadt in einer Provinz mit Bergen, Hügeln oder Arktis;;La capital está en unas provincia de montañas, colinas o ártica;;;;;;;;;x
MODIFIER_GLOBAL_WINTER_SUPPLY;Global Winter Supply;Total des vivres d'hivernage;Globales Versorgungslimit (Winter);;Suministro de invierno global;;;;;;;;;x
BUILDING_ACTIVE;This building is only active while;Ce bâtiment n'est actif que si;Dieses Gebäude ist nur aktiv während;;Este edificio sólo está activo mientras;;;;;;;;;x
CAPITAL_AT_HOLY_SITE;Capital at $RELIGION$ Holy Site: §G+$VALUE$§!;Capitale dans un site sacré $RELIGION$ : §G+$VALUE$§!;Hauptstadt in Region mit heiliger Stätte ($RELIGION$): §G+$VALUE$§!;;Capital en el lugar sagrado de $RELIGION$: §G+$VALUE$§!;;;;;;;;;x
COMMANDER_LIMIT;Commander Limit: §Y$LIMIT$§!;Limite de commandants : §Y$LIMIT$§!;Kommandantenlimit: §Y$LIMIT$§!;;Límite de comandante:;;;;;;;;;x
RULER_HAS_MOVED_CAPITAL_RECENTLY;§Y[GetTitledFirstName]§! is not allowed to move the capital again in $MONTHS$ months - unless it's back to the traditional capital of [PrimaryTitle.GetName].;§Y[GetTitledFirstName]§! ne pourra déplacer la capitale à nouveau dans $MONTHS$ mois, à moins de la rétablir dans son emplacement traditionnel.;§Y[GetTitledFirstName]§! darf $MONTHS$ Monate lang die Hauptstadt nicht mehr verlegen. Ausnahme ist die Verlegung zurück zur traditionellen Hauptstadt von [PrimaryTitle.GetName].;;§Y[GetTitledFirstName]§! no tiene permiso para trasladar la capital otra vez en $MONTHS$ meses - a menos que sea de vuelta a la capital tradicional de [PrimaryTitle.GetName].;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC;Are you sure you want to move your court to $PROVINCE$, making it your capital?;Souhaitez-vous vraiment transférer la Cour en $PROVINCE$ et en faire votre capitale ?;Seid Ihr sicher, dass Ihr Euren Hof nach $PROVINCE$ verlegen und diese Provinz zur Hauptstadt machen möchtet?;;¿Estás seguro de que deseas mover la corte a $PROVINCIA$, lo que la convertirá en la capital?;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_0;$GOVERNMENT$ Rulers can only do this once in their lifetime.;Sous le régime $GOVERNMENT$, ce transfert est irrémédiable du vivant du dirigeant.;Herrscher der Staatsform $GOVERNMENT$ können dies zu Lebzeiten nur einmal tun.;;$GOVERNMENT$ los gobernantes sólo pueden hacer esto una vez en su vida.;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_1;You will not be able to change capital again for $MONTHS$ months.;Vous ne pourrez pas déplacer la capitale avant §Y$MONTHS$§! mois.;Ihr werdet die Hauptstadt im Anschluss $MONTHS$ Monate nicht mehr ändern können.;;No serás capaz de cambiar la capital otra vez en $MONTHS$ meses.;;;;;;;;;x
NOMAD_CANNOT_MOVE_CAPITAL_TO_HOLDING;Nomads can only move their Capital to provinces with an empty primary holding slot.;Les nomades ne peuvent déplacer leur capitale que dans une province dont le fief principal est vacant.;Nomaden können ihre Hauptstadt nur in Provinzen verlegen, deren primärer Bauplatz leer ist.;;Los nómadas sólo pueden mover su capital a provincias con un hueco vacío de posesión primaria.;;;;;;;;;x
#MANPOWER_BREAKDOWN;Manpower Breakdown;Répartition des effectifs;Aufschlüsselung Mannstärke;;Colapso de la mano de obra;;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_NO_OCCUPIED_PROVINCES;[Recipient.GetBestName] have no occupied provinces.;[Recipient.GetBestName] ne possède aucune province occupée.;[Recipient.GetBestName] hat keine besetzten Provinzen;;[Recipient.GetBestName] no tiene provincias ocupadas;;;;;;;;;x
MAKE_CONSORT_INTERACTION_LONG_DESC;You can have up to three concubines in addition to your wife. Concubines are not truly married, but will bear their liege's legitimate children. A woman who is the prisoner of a ruler can be forced to become his concubine, even if she is already married.;Vous pouvez avoir jusqu'à trois concubines en plus de votre femme. Les concubines ne sont pas réellement mariées, mais elles porteront les enfants légitimes de leur seigneur. Un souverain peut contraindre une prisonnière à devenir sa concubine même si celle-ci est déjà mariée.;Zusätzlich zu Eurer Gattin könnt Ihr bis zu drei Konkubinen haben. Konkubinen werden nicht offiziell geheiratet, doch ihre Kinder gelten als rechtmäßige Nachkommen ihres Herrn. Eine Frau, die in Gefangenschaft geraten ist, kann ins Konkubinat gezwungen werden, selbst wenn sie bereits verheiratet ist.;;Puedes tener hasta tres concubinas además de tu esposa. Las concubinas no están realmente casadas, pero tendrán hijos legítimos de su señor. Una mujer que sea prisionera de un gobernante puede ser obligada a convertirse en su concubina, incluso si ya está casada.;;;;;;;;;x
faction_overthrow;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_title;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_desc;Members desire §Y[From.GetBestName]§! as the new leader for the §Y[This.GetFullName]§!. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!;Les membres désirent avoir §Y[From.GetBestName]§! comme nouveau chef des §Y[This.GetFullName]§!. Lorsqu'il sera assez puissant, §Y[From.GetBestName]§! pourra présenter un ultimatum à §Y[From.Liege.GetBestName]§!;Mitglieder wünschen, §Y[From.GetBestName]§! zum neuen Anführer der §Y[This.GetFullName]§! zu machen. Sobald §Y[From.GetBestName]§! mächtig genug ist, kann §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Los miembros desean a §Y[From.GetBestName]§! como nuevo líder de §Y[This.GetFullName]§!. ¡Cuando sea lo suficientemente poderoso, §Y[From.GetBestName]§! puede presentar un ultimátum a §Y[From.Liege.GetBestName]§!;;;;;;;;;x
#CB_NAME_INSTALLKHAN;Install $ATTACKER$ as Khan of $SECOND$;Faire de $ATTACKER$ le khan des $SECOND$;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x
WAR_NAME_INSTALLKHAN;Install $ATTACKER$ as Khan of $SECOND$;Faire de $ATTACKER$ le khan des $SECOND$;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x
