#CODE;ENGLISH;FRENCH;;;;;;;;;;;;x
EVTNAME906;Improved Relations with [Root.Religion.GetPriestTitle];Relations améliorées avec cet(te) [Root.Religion.GetPriestTitle];;;;;;;;;;;;x
EVTNAME907;Decreased Relation Between [Root.Religion.GetPriestTitle] and Spiritual Leader;Moins bonnes relations entre cet(te) [Root.Religion.GetPriestTitle] et le Chapelain;;;;;;;;;;;;x
count_saxon;Earl;Ealdorman;;;;;;;;;;;;x
emperor_king_christian;Emperor-Bishop;Césaropape;;;;;;;;;;;;x
temple_king_orthodox;King-Bishop;Patriarche;;;;;;;;;;;;x
temple_duke_orthodox;Prince-Archbishop;Exarque;;;;;;;;;;;;x
temple_duke_shiite;Grand Ayatollah;Ayatollah;;;;;;;;;;;;x
temple_count_orthodox;Metropolitan;Métropolite;;;;;;;;;;;;x
temple_count_sunni;Sheikh;Cheikh;;;;;;;;;;;;x
temple_count_shiite;Ayatollah;Mujtahid;;;;;;;;;;;;x
city_emperor;Grand Prince;Premier Consul;;;;;;;;;;;;x
city_king_latin;Serene Doge;Doge;;;;;;;;;;;;x
city_king_byzantine;Serene Doge;Doge;;;;;;;;;;;;x
city_duke_byzantine;Doge;Procurateur;;;;;;;;;;;;x
city_duke_muslim;Wali-Emir;Wali Emir;;;;;;;;;;;;x
city_count;Lord Mayor;Maire;;;;;;;;;;;;x
city_emperor_deed;Crown of;Chancellerie de;;;;;;;;;;;;x
city_duke_deed;Crown of;Chancellerie de;;;;;;;;;;;;x
city_count_deed;Crown of;Chancellerie de;;;;;;;;;;;;x
city_baron_deed;Crown of;Chancellerie de;;;;;;;;;;;;x
city_emperor_foa;Your Highness;Son Excellence;;;;;;;;;;;;x
city_duke_foa;Your Grace;Votre Grâce;;;;;;;;;;;;x
city_baron_foa;Your honor;Votre Honneur;;;;;;;;;;;;x
city_empire_of;Principality of;Fédération de;;;;;;;;;;;;x
city_kingdom_of;Most Serene Republic of;Sérénissime République de;;;;;;;;;;;;x
temple_kingdom_of_catholic;Theocracy of;Primatie de;;;;;;;;;;;;x
temple_kingdom_of_jewish_group;Theocracy of;Juristie de;;;;;;;;;;;;x
temple_duchy_of_christian;Prince-Archbishopric of;Archevêché de;;;;;;;;;;;;x
temple_duchy_of_jewish;Theocracy of;Grand Rabbinat de;;;;;;;;;;;;x
temple_county_of_jewish_group;Theocracy of;Rabbinat de;;;;;;;;;;;;x
count_arabic;Sheikh;Cheikh;;;;;;;;;;;;x
duke_arabic;Emir;Émir;;;;;;;;;;;;x
duke_female_arabic;Emira;Émirat;;;;;;;;;;;;x
duchy_of_turkish;Beylerbeylik of;Beylerbeylik de;;;;;;;;;;;;x
emperor_iranian;Shahanshah;Chah;;;;;;;;;;;;x
duke_female_mongol;High Chieftess;Grand cheftaine;;;;;;;;;;;;x
e_hre;Holy Roman Empire;Saint-Empire;;;;;;;;;;;;x
e_hre_adj;Holy Roman;Impériale;;;;;;;;;;;;x
d_aegean_islands_adj;Aegean;Egéenne;;;;;;;;;;;;x
b_adrianopolis;Adrianopolis;Adrinople;;;;;;;;;;;;x
d_ostergotland;Ostrogothia;Östergötland;;;;;;;;;;;;x
d_vastergotland;Westrogothia;Västergötland;;;;;;;;;;;;x
c_westfriesland_adj;Westfrieslander;Frisie Occidentale;;;;;;;;;;;;x
c_ostfriesland_adj;Ostfrieslander;Frisie Orientale;;;;;;;;;;;;x
d_upper_lorraine_adj;Upper Lorrainian;Lorrainne;;;;;;;;;;;;x
c_lorraine_adj;Lorrainian;Lorrainne;;;;;;;;;;;;x
b_raivola;Raivola;Raviola;;;;;;;;;;;;x
c_samoyeds_adj;Saamod;Samoyède;;;;;;;;;;;;x
b_yugydyag;Yugyd'yag;Yugyd’yag;;;;;;;;;;;;x
b_bolshaya;Bol'shaya;Bol’shaya;;;;;;;;;;;;x
b_totma;Tot'ma;Tot’ma;;;;;;;;;;;;x
b_krbor;Kr'Bor;Kr’Bor;;;;;;;;;;;;x
b_veldvor;Vel'Dvor;Vel’Dvor;;;;;;;;;;;;x
b_uste;Ust'e;Ust’e;;;;;;;;;;;;x
b_bolshayamurga;Bol'shaya Murga;Bol’shaya Murga;;;;;;;;;;;;x
k_khazaria_adj;Khazarian;Khazarienne;;;;;;;;;;;;x
b_bisert;Bisert';Bisert’;;;;;;;;;;;;x
b_pal;Pal';Pal’;;;;;;;;;;;;x
b_bulgar;Bolghar;Bulgarie;;;;;;;;;;;;x
b_kinel;Kinel';Kinel’;;;;;;;;;;;;x
d_cheremisa_adj;Cheremisan;Tcheremisse;;;;;;;;;;;;x
b_illevka;Ill'Evka;Ill’Evka;;;;;;;;;;;;x
b_pnobe;Pnob'e;Pnob’e;;;;;;;;;;;;x
b_novtap;Nov'Tap;Nov’Tap;;;;;;;;;;;;x
b_lebyazhe;Lebyazh'e;Lebyazh’e;;;;;;;;;;;;x
b_khalmeryu;Khal'mer-Yu;Khal’mer-Yu;;;;;;;;;;;;x
c_yamalia_adj;Yamalian;Iamalienne;;;;;;;;;;;;x
b_karakul;Kara-Kul';Kara-Kul’;;;;;;;;;;;;x
k_persia_adj;Persian;Persanne;;;;;;;;;;;;x
c_ladistan_adj;Larestani;Ladistienne;;;;;;;;;;;;x
b_bandaremashoor;Bandar-e Ma'shoor;Bandar-E Ma’shoor;;;;;;;;;;;;x
b_dalverzintepe;Dal'verzin Tepe;Dal’verzin Tepe;;;;;;;;;;;;x
b_qalaikah;Qala-i-Kah;Qal’a-I-Kah;;;;;;;;;;;;x
b_ghalehghiran;Ghal'eh Ghiran;Ghal’eh Ghiran;;;;;;;;;;;;x
b_ragai;Raga'i;Raga’i;;;;;;;;;;;;x
b_jaarah;Ja'arah;Ja’arah;;;;;;;;;;;;x
b_nuayj;Nu'ayj;Nu’ayj;;;;;;;;;;;;x
b_abukamal;Abu Kamal;Al Bukamal;;;;;;;;;;;;x
b_baaj;Ba'aj;Ba’aj;;;;;;;;;;;;x
c_gilan_adj;Gilanian;Gilani;;;;;;;;;;;;x
d_azerbaijan_adj;Azerbaijani;Azéri;;;;;;;;;;;;x
c_shirvan_adj;Shirvanian;Shirvanienne;;;;;;;;;;;;x
b_buzaa;Buza'a;Buza’a;;;;;;;;;;;;x
b_koshkhab;Kosh-Khab';Kosh-Khab’;;;;;;;;;;;;x
b_eltarkan;El'tarkan;El’tarkan;;;;;;;;;;;;x
e_italy;Italia;Empire italique;;;;;;;;;;;;x
e_italy_adj;Italian;Italique;;;;;;;;;;;;x
b_monferrato;Moncalvo;Montferrat;;;;;;;;;;;;x
b_reggionellemila;Reggio nell'Emilia;Reggio d’Émilie;;;;;;;;;;;;x
b_certaldo;Certaldo;Ceraldo;;;;;;;;;;;;x
b_colledievaldelsa;Colle di Val d'Elsa;Colle Di Val d’Elsa;;;;;;;;;;;;x
b_martigny;Martigny;Marigny;;;;;;;;;;;;x
c_geneve_adj;Genevan;Génevoise;;;;;;;;;;;;x
b_maiche;Maîche;Maiche;;;;;;;;;;;;x
c_montpellier_adj;Montpellierian;Montpellierainne;;;;;;;;;;;;x
b_montpellier;Montpellier;Lédignan;;;;;;;;;;;;x
c_viviers_adj;Vivieran;Vivaroise;;;;;;;;;;;;x
b_privas;Privas;Provas;;;;;;;;;;;;x
c_bearn_adj;Bearnian;Bearnaise;;;;;;;;;;;;x
c_armagnac_adj;Armagnacs;Armagnacoise;;;;;;;;;;;;x
b_gabaret;Gabarret;Gabaret;;;;;;;;;;;;x
b_lareole;La Réole;Laréole;;;;;;;;;;;;x
c_tourraine_adj;Tourrainian;Tourangeau;;;;;;;;;;;;x
c_arques_adj;Arquesian;Arquaise;;;;;;;;;;;;x
k_mauretania;Mauretania;Mauritanie;;;;;;;;;;;;x
k_mauretania_adj;Mauritanian;Mauritanienne;;;;;;;;;;;;x
b_marsaalam;Marsa Alam;Marsaalam;;;;;;;;;;;;x
b_faras;Pakhoras;Faras;;;;;;;;;;;;x
b_qasribrim;Qasr Ibrim;Qasribrim;;;;;;;;;;;;x
b_jebeladda;Jebel Adda;Jebeladda;;;;;;;;;;;;x
b_komelshokafa;Komel-Shokafa;Komelshokafa;;;;;;;;;;;;x
d_gondar_adj;Gondari;Gondar;;;;;;;;;;;;x
b_mirabel;Majdal Yaba;Mirabel;;;;;;;;;;;;x
b_antiocheia;Antioch;Antiocheia;;;;;;;;;;;;x
c_baalbek_adj;Baalbekian;Ba’albekiane;;;;;;;;;;;;x
d_norfolk_adj;East Anglian;est-anglien;;;;;;;;;;;;x
d_hereford_adj;Mercian;mercien;;;;;;;;;;;;x
d_the_isles;Man;Îles;;;;;;;;;;;;x
d_the_isles_adj;Manx;Îloise;;;;;;;;;;;;x
c_innse_gall_adj;Hebridean;Innse Galliane;;;;;;;;;;;;x
b_stribo;Stribro;Stribo;;;;;;;;;;;;x
d_assassin;Assassin;Hashashin;;;;;;;;;;;;x
d_hellas_adj;Hellenite;Héllénique;;;;;;;;;;;;x
d_khazars_adj;Khazarian;Khazariane;;;;;;;;;;;;x
d_mordvins;Mordva;Mordves;;;;;;;;;;;;x
d_mordvins_adj;Mordvin;Mordves;;;;;;;;;;;;x
d_sames;Saamod;Samoyèdes;;;;;;;;;;;;x
d_sames_adj;Saamod;Samoyède;;;;;;;;;;;;x
d_tavasts;Tavastians;Tavastie;;;;;;;;;;;;x
d_tavasts_adj;Tavastian;tavastienne;;;;;;;;;;;;x
d_western_isles_adj;Islander;Hébrides;;;;;;;;;;;;x
d_yatviags_adj;Yatviag;Sudovienne;;;;;;;;;;;;x
d_zemigalians;Zemigallians;Sémigaliens;;;;;;;;;;;;x
d_zemigalians_adj;Zemigallian;Sémigalienne;;;;;;;;;;;;x
e_golden_horde;Golden Horde;Horde d’Or;;;;;;;;;;;;x
k_papal_state;The Papacy;Le Saint-Siège;;;;;;;;;;;;x
e_shiite;The Shia Caliphate;Califat Shiite;;;;;;;;;;;;x
d_hashshashin_adj;Fedayeen;Hashshashine;;;;;;;;;;;;x
d_knights_hospitaler;Knights Hospitaller;Ordre de l'Hospital;;;;;;;;;;;;x
d_varangian_guard_adj;Varangian;Varègues;;;;;;;;;;;;x
d_rus_company;Rus Company;Compagnie Rus;;;;;;;;;;;;x
d_rus_company_adj;Rus;Russes;;;;;;;;;;;;x
d_turkic_company;Turkic Company;Compagnie Turque;;;;;;;;;;;;x
d_turkic_company_adj;Turkic;Turc;;;;;;;;;;;;x
d_little_hat_company_adj;Hat;Chapeau;;;;;;;;;;;;x
d_star_company;Company of the Star;Compagnie de l’Étoile;;;;;;;;;;;;x
d_star_company_adj;Star;Étoile;;;;;;;;;;;;x
d_company_of_st_george_adj;St. Georgian;Saint-georgien;;;;;;;;;;;;x
d_victual_brothers;Victual Brothers;Frères Vitaliens;;;;;;;;;;;;x
d_lombard_band;Lombard Band;Bande Lombarde;;;;;;;;;;;;x
d_swiss_band;Swiss Band;Bande Suisse;;;;;;;;;;;;x
d_breton_band;Breton Band;Bande Bretonne;;;;;;;;;;;;x
d_catalan_band;Catalan Band;Bande Catalane;;;;;;;;;;;;x
d_saxon_band;Saxon Band;Bande Saxonne;;;;;;;;;;;;x
d_cuman_band;Cuman Band;Bande Coumane;;;;;;;;;;;;x
d_rus_band;Rus Band;Bande Rus;;;;;;;;;;;;x
d_pecheneg_band;Pecheneg Band;Bande Petchénègue;;;;;;;;;;;;x
d_bulgarian_band;Bulgarian Band;Bande Bulgare;;;;;;;;;;;;x
d_turkic_band;Turkic Band;Bande Turque;;;;;;;;;;;;x
d_turkic_band_adj;Turkic;Turque;;;;;;;;;;;;x
succ_primogeniture_desc;The oldest child of the ruler inherits all titles. Your successor will like the law, but other members of your dynasty will slightly disapprove.;L’aîné du souverain hérite de tous ses titres. Votre successeur appréciera cette loi, mais les autres membres de votre dynastie la désapprouveront.;;;;;;;;;;;;x
succ_seniority;Seniority;Séniorat;;;;;;;;;;;;x
succ_seniority_desc;The oldest member of the dynasty inherits all titles. Your oldest child will greatly disapprove of this law, but all other members of the dynasty will approve.;Le plus vieux membre de la dynastie hérite de tous les titres. Contrairement aux autres membres de la dynastique, votre aîné désapprouvera cette loi.;;;;;;;;;;;;x
succ_feudal_elective_desc;The ruler and each lower rank vassal (i.e. the dukes if the ruler is a king) can nominate a successor from among themselves and legitimate children and siblings of the ruler. Dukes are valid electors in both kingdoms and empires. Elective Succession is very popular with the vassals, but they will not approve if their liege personally holds too many elector titles.;Le Suzerain et chaque vassal de rang inférieur (à savoir, les ducs si le souverain est un roi) peuvent nommer un successeur et légitimer les enfants ou frères et sœurs du souverain. Les ducs sont des électeurs dans les royaumes comme dans les empires. La succession élective est très appréciée des vassaux, sauf si leur suzerain détient un trop grand nombre de titres d’électeur.;;;;;;;;;;;;x
succ_turkish_succession_desc;The most powerful son of the ruler succeeds, though other powerful sons are likely to intervene... The law is very popular with your children, except for the oldest child. The rest of your dynasty also approves.;Le fils le plus puissant du souverain lui succède, mais ses autres fils peuvent aussi intervenir... Cette loi est très appréciée des enfants, sauf de l'ainé. Les autres membres de votre dynastie l’approuvent également.;;;;;;;;;;;;x
succ_catholic_bishopric;Bishopric;Sacerdotale;;;;;;;;;;;;x
succ_catholic_bishopric_desc;If the liege lord has nominated a successor, he succeeds. Otherwise, the Papal Candidate is chosen.;Si le suzerain a nommé un successeur, celui-ci lui succède. Sinon, le candidat papal est choisi.;;;;;;;;;;;;x
cognatic_succession_desc;Women can inherit, but only if there are no eligible males.;Les femmes peuvent hériter, mais seulement en l’absence d’hommes.;;;;;;;;;;;;x
true_cognatic_succession_desc;Women inherit on the same grounds men do.;Les femmes héritent sur un pied d’égalité avec les hommes.;;;;;;;;;;;;x
law_female_chancellor;Female Chancellors;Chanceliers féminins;;;;;;;;;;;;x
law_female_chancellor_desc;Women can be appointed Chancellor.;Les femmes peuvent être nommées Chancelier.;;;;;;;;;;;;x
law_female_treasurer;Female Stewards;Intendants féminins;;;;;;;;;;;;x
law_female_treasurer_desc;Women can be appointed Stewards.;Les femmes peuvent être nommées intendants.;;;;;;;;;;;;x
feudal_contract;Feudal Levies;Troupes féodales;;;;;;;;;;;;x
feudal_contract_desc;Feudal Levy Laws control the proportion of their levies that vassal lords nominally have to provide their liege.;Les lois relatives aux troupes féodales déterminent le pourcentage de troupes que les vassaux doivent fournir à leur suzerain.;;;;;;;;;;;;x
feudal_contract_0;Minimal Feudal Levies;Troupes féodales - Minimum;;;;;;;;;;;;x
feudal_contract_0_option;Min;Minime;;;;;;;;;;;;x
feudal_contract_0_desc;Vassal Feudal lords must only provide you with a majority of their levies.;Les seigneurs féodaux doivent mettre à votre disposition une force minimale.;;;;;;;;;;;;x
feudal_contract_1;Small Feudal Levies;Troupes féodales - Petites;;;;;;;;;;;;x
feudal_contract_1_option;Small;Petites;;;;;;;;;;;;x
feudal_contract_1_desc;Vassal Feudal lords may retain a significant portion of their levies for themselves.;Les seigneurs féodaux peuvent conserver l'essentiel de leurs troupes.;;;;;;;;;;;;x
feudal_contract_2;Normal Feudal Levies;Troupes féodales - Normales;;;;;;;;;;;;x
feudal_contract_2_option;Normal;Normales;;;;;;;;;;;;x
feudal_contract_2_desc;Vassal Feudal lords retain small mobile retinues in addition to their garrisons.;Les seigneurs féodaux ne conservent que leur garnisons et une petite suite.;;;;;;;;;;;;x
feudal_contract_3;Maximum Feudal Levies;Troupes féodales maximales;;;;;;;;;;;;x
feudal_contract_3_option;Max;Totales;;;;;;;;;;;;x
feudal_contract_3_desc;Vassal Feudal lords are obliged to provide their entire levy.;Les seigneurs féodaux sont tenus de mettre à disposition toutes leurs troupes.;;;;;;;;;;;;x
feudal_tax;Feudal Taxation;Impôts féodaux;;;;;;;;;;;;x
feudal_tax_desc;Normally, feudal lords are exempt from paying taxes to their liege. However, other arrangements are fairly common - if not well liked.;Traditionnellement, les seigneurs féodaux ne sont pas tenus de payer des impôts. Mais d’autres dispositions peuvent évidemment être prises.;;;;;;;;;;;;x
feudal_tax_0;Tax Exemption;Exonération d’impôts;;;;;;;;;;;;x
feudal_tax_0_option;None;Aucune;;;;;;;;;;;;x
feudal_tax_1_option;Small;Minimes;;;;;;;;;;;;x
feudal_tax_1_desc;Feudal lords are expected to make a small financial contribution towards the greater good of the realm. They are mildly disappointed in this.;Les seigneurs féodaux sont tenus de verser une petite contribution financière pour le bien de la Cour, ce qu’ils n’apprécient pas vraiment.;;;;;;;;;;;;x
feudal_tax_2_option;Large;Moyens;;;;;;;;;;;;x
feudal_tax_2_desc;Feudal lords are expected to make a substantial financial contribution towards the greater good of the realm. They also wish to express their general disappointment at this state of affairs.;Les seigneurs féodaux sont tenus de verser une importante contribution pour le bien de la Cour, ce qu’ils n’apprécient absolument pas.;;;;;;;;;;;;x
feudal_tax_3_option;Harsh;Élevés;;;;;;;;;;;;x
feudal_tax_3_desc;Feudal lords are expected to make a large financial contribution towards the greater good of the realm. They find it hard to fully express their disgust at this state of affairs.;Les seigneurs féodaux sont tenus de verser une lourde contribution financière pour le bien de la Cour, ce qu’ils désapprouvent catégoriquement.;;;;;;;;;;;;x
city_contract;City Levies;Troupes des cités;;;;;;;;;;;;x
city_contract_desc;City Levy laws concern the obligations of cities to provide troops for their liege.;Les lois relatives aux troupes des cités déterminent leur obligation à fournir des troupes à leur suzerain.;;;;;;;;;;;;x
city_contract_0;Minimal City Levies;Troupes des cités - Minimum;;;;;;;;;;;;x
city_contract_0_option;Min;Minime;;;;;;;;;;;;x
city_contract_1;Normal City Levies;Troupes des cités - Normales;;;;;;;;;;;;x
city_contract_1_option;Normal;Normales;;;;;;;;;;;;x
city_contract_2;Large City Levies;Troupes des cités - Importantes;;;;;;;;;;;;x
city_contract_2_option;Large;Moyens;;;;;;;;;;;;x
city_contract_3;Maximum City Levies;Troupes des cités - Maximales;;;;;;;;;;;;x
city_contract_3_option;Max;Totales;;;;;;;;;;;;x
city_tax;City Taxation;Impôts des cités;;;;;;;;;;;;x
city_tax_desc;The cities are the golden geese of any country, but their taxation can be adjusted through laws.;Les cités sont les poules aux œufs d’or d’un pays, mais leurs impôts peuvent être ajustés au moyen de lois.;;;;;;;;;;;;x
city_tax_0;Minimal City Taxes;Impôts des cités - Minimum;;;;;;;;;;;;x
city_tax_0_option;Min;Minime;;;;;;;;;;;;x
city_tax_0_desc;The Burghers are expected to make a small financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une petite contribution financière pour le bien de la Cour.;;;;;;;;;;;;x
city_tax_1;Normal City Taxes;Impôts des cités - Normaux;;;;;;;;;;;;x
city_tax_1_option;Normal;Normaux;;;;;;;;;;;;x
city_tax_1_desc;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une contribution financière modérée pour le bien de la Cour.;;;;;;;;;;;;x
city_tax_2;Large City Tax;Impôts des cités - Importants;;;;;;;;;;;;x
city_tax_2_option;Large;Moyens;;;;;;;;;;;;x
city_tax_2_desc;The Burghers are expected to make a substantial financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une contribution financière substantielle pour le bien de la Cour.;;;;;;;;;;;;x
city_tax_3;Harsh City Tax;Impôts des cités - Lourds;;;;;;;;;;;;x
city_tax_3_option;Harsh;Élevés;;;;;;;;;;;;x
city_tax_3_desc;The Burghers are expected to make a large financial contribution to the greater good of the realm. ;Les bourgeois doivent apporter une très lourde contribution financière pour le bien de la Cour. ;;;;;;;;;;;;x
temple_contract;Church Levies;Troupes cléricales;;;;;;;;;;;;x
temple_contract_desc;These laws control the size of the levies that vassal pontiffs are formally obliged to provide their secular liege.;Ces lois déterminent les effectifs militaires que les vassaux ecclésiastiques sont tenus de mettre à la disposition de leur suzerain séculaire.;;;;;;;;;;;;x
temple_contract_0;Minimal Church Levies;Troupes cléricales – Minimum;;;;;;;;;;;;x
temple_contract_0_option;Min;Minime;;;;;;;;;;;;x
temple_contract_0_desc;The Prince-Bishops are expected to provide a small amount of troops for the defense of the realm.;Le clergé est tenu de mettre à disposition un petit pourcentage de troupes pour la défense.;;;;;;;;;;;;x
temple_contract_1;Normal Church Levies;Troupes cléricales – Normales;;;;;;;;;;;;x
temple_contract_1_option;Normal;Normales;;;;;;;;;;;;x
temple_contract_1_desc;The Prince-Bishops are expected to provide a moderate amount of troops for the defense of the realm.;Le clergé est tenu de mettre à disposition un pourcentage raisonnable de troupes pour la défense.;;;;;;;;;;;;x
temple_contract_2;Large Church Levies;Troupes cléricales - Importantes;;;;;;;;;;;;x
temple_contract_2_option;Large;Moyens;;;;;;;;;;;;x
temple_contract_2_desc;The Prince-Bishops are expected to provide a substantial amount of troops for the defense of the realm. ;Le clergé est tenu de mettre à disposition un pourcentage important de troupes pour la défense. ;;;;;;;;;;;;x
temple_contract_3;Maximum Church Levies;Troupes cléricales - Maximum;;;;;;;;;;;;x
temple_contract_3_desc;The Prince-Bishops are expected to provide a large amount of troops for the defense of the realm. ;Le clergé est tenu de mettre à disposition un important pourcentage de troupes pour la défense. ;;;;;;;;;;;;x
temple_tax;Church Taxation;Impôts cléricaux;;;;;;;;;;;;x
temple_tax_desc;Church vassals nominally provide their secular liege with a significant tithe - unless they like the head of their religion better!;Les vassaux ecclésiastiques sont tenus de verser à leur suzerain séculaire une dîme non négligeable, sauf s’ils préfèrent leur chef de leur religion !;;;;;;;;;;;;x
temple_tax_0;No Church Tax;Aucun impôt clérical;;;;;;;;;;;;x
temple_tax_0_desc;Landed Priests are exempt from taxes.;Le clergé est exonéré d’impôts.;;;;;;;;;;;;x
temple_tax_1;Minimal Church Tax;Impôts cléricaux - Minimum;;;;;;;;;;;;x
temple_tax_1_desc;Landed Priests are expected to make a small financial contribution to the greater good of the realm.;Le clergé doit apporter une petite contribution financière pour le bien de la Cour.;;;;;;;;;;;;x
temple_tax_2;Medium Church Tax;Impôts cléricaux – Moyens;;;;;;;;;;;;x
temple_tax_2_option;Medium;Moyens;;;;;;;;;;;;x
temple_tax_2_desc;Landed Priests are expected to make a moderate financial contribution to the greater good of the realm.;Le clergé doit apporter une contribution financière moyenne pour le bien de la Cour.;;;;;;;;;;;;x
temple_tax_3;Large Church Tax;Impôts cléricaux – Importants;;;;;;;;;;;;x
temple_tax_3_option;Large;Elevés;;;;;;;;;;;;x
temple_tax_3_desc;Landed Priests are expected to make a substantial financial contribution to the greater good of the realm. ;Le clergé doit apporter une importante contribution financière pour le bien. ;;;;;;;;;;;;x
investiture_law_desc;This law determines who appoints Bishops - the Pope or the secular liege.;Cette loi détermine qui, du Pape ou du suzerain séculier, nomme les évêques.;;;;;;;;;;;;x
investiture_law_0_desc;Only the Pope may appoint Bishops within the Realm. This will give the Crown a §G50%§! Piety cost discount when requesting special papal actions, like Divorce and Excommunication.;Seul le Pape peut nommer les évêques du Royaume. Cela confère à la Couronne un crédit de §G50%§! de piété lorsqu’elle sollicite des actions papales spécifiques, comme le divorce ou l’excommunication.;;;;;;;;;;;;x
investiture_law_1_desc;Bishops within the kingdom can be appointed by their secular lieges, and will be more loyal to their liege. The Pope will not be pleased.;Le suzerain séculier peut nommer les évêques du Royaume, ce qui renforce leur loyauté et ne plaît guère au Pape.;;;;;;;;;;;;x
crown_city_charters_only_desc;Cities within the Kingdom can only be chartered by (be vassals of) the King.;Les chartes des cités du Royaume ne peuvent être déterminées que par le roi.;;;;;;;;;;;;x
LOADING_TIP_1;Seniority succession is a great way to reunite your family lands but for some reason tends to lower your life expectancy.;Le Séniorat permet de réunir les terres familiales, mais tend à réduire votre espérance de vie.;;;;;;;;;;;;x
SUCCESSION_SETUP;Succession Inheritance;Succession;;;;;;;;;;;;x
ALLIED_WAR_ENDS_LOG;The §Y$WAR$§! has ended: $OUTCOME$;La guerre §Y$WAR$§! a pris fin : $OUTCOME$;;;;;;;;;;;;x
ALLIED_WAR_ENDS_OUTCOME_WINNER;§Y$WHO$§! won!;§Y$WHO$§! a gagné !;;;;;;;;;;;;x
ALLIED_WAR_ENDS_OUTCOME_LOSER;§Y$WHO$§! lost!;§Y$WHO$§! a perdu !;;;;;;;;;;;;x
ALLIED_WAR_ENDS_OUTCOME_WHITE;White Peace!;Paix blanche !;;;;;;;;;;;;x
ENEMY_CALLS_IN_ALLY_LOG;§Y$ENEMY$§! has called §Y$WHO$§! into the §Y$WAR$§!;§Y$ENEMY$§! a sollicité §Y$WHO$§! pour participer à §Y$WAR$§!;;;;;;;;;;;;x
VASSAL_DEFECTION_SETUP;Vassal Defection!;Défection d’un vassal !;;;;;;;;;;;;x
WE_JOIN_A_WAR_LOG;§Y$FRIEND$§! has called us into the §Y$WAR$§!!;§Y$FRIEND$§! a fait appel à nous pour participer à §Y$WAR$§!!;;;;;;;;;;;;x
castle_desc;Castles are feudal holdings that come with an associated Barony. They are highly defensible and provide the highest quality levies. However, tax income is lower than from Cities or Temples.;Les châteaux sont des fiefs féodaux associées à une baronnie. Ils sont hautement défendus et fournissent les meilleures troupes. Cela étant, leurs revenus fiscaux sont moindres que ceux des cités ou des temples.;;;;;;;;;;;;x
city_desc;Cities are commercial hubs dominated by the burgher class. Cities are rich and provide a lot of tax, especially if administrated by a burgher character - a Mayor. However, city levies are of relatively low quality.;Les cités sont des centres commerciaux dominés par la classe bourgeoise. Elles sont riches et fournissent d’importants revenus fiscaux, notamment si elles sont administrées par un maire. Cela étant, les troupes des cités sont relativement médiocres.;;;;;;;;;;;;x
CITY_TAX_MODIFIER;City Tax;Impôts des cités;;;;;;;;;;;;x
CASTLE_TAX_MODIFIER;Castle Tax;Impôts des châteaux;;;;;;;;;;;;x
TEMPLE_TAX_MODIFIER;Temple Tax;Impôts des temples;;;;;;;;;;;;x
TRADE_POST_TAX_MODIFIER;Trade Post Tax;Impôts des comptoirs;;;;;;;;;;;;x
de_jure_liege_hog;Holding De Jure Liege Title;Détention d’un titre de suzerain de Jure;;;;;;;;;;;;x
CITY_VASSAL_TAX_MODIFIER;Burgher Vassal Tax;Impôts vassal – Bourgeois;;;;;;;;;;;;x
CASTLE_VASSAL_TAX_MODIFIER;Noble Vassal Tax;Impôts vassal – Noble;;;;;;;;;;;;x
TEMPLE_VASSAL_TAX_MODIFIER;Clergy Vassal Tax;Impôts vassal – Clergé;;;;;;;;;;;;x
CITY_VASSAL_MIN_LEVY;Burgher Vassal Min Levy;Troupes min – Vassal bourgeois;;;;;;;;;;;;x
CASTLE_VASSAL_MIN_LEVY;Noble Vassal Min Levy;Troupes min – Vassal noble;;;;;;;;;;;;x
TEMPLE_VASSAL_MIN_LEVY;Clergy Vassal Min Levy;Troupes min – Vassal ecclésiastique;;;;;;;;;;;;x
CITY_VASSAL_MAX_LEVY;Burgher Vassal Max Levy;Troupes max – Vassal bourgeois;;;;;;;;;;;;x
CASTLE_VASSAL_MAX_LEVY;Noble Vassal Max Levy;Troupes max – Vassal noble;;;;;;;;;;;;x
TEMPLE_VASSAL_MAX_LEVY;Clergy Vassal Max Levy;Troupes max – Vassal ecclésiastique;;;;;;;;;;;;x
CROWN_CITY_VASSAL_MIN_LEVY;Crown Cities Min Levy;Troupes min – Cités de la Couronne;;;;;;;;;;;;x
CROWN_CASTLE_VASSAL_MIN_LEVY;Crown Castles Min Levy;Troupes min – Châteaux de la Couronne;;;;;;;;;;;;x
CROWN_TEMPLE_VASSAL_MIN_LEVY;Crown Churches Min Levy;Troupes min – Églises de la Couronne;;;;;;;;;;;;x
bad_succ_law_change;Outraged by Succession Law Change;Scandale face à la nouvelle loi de succession;;;;;;;;;;;;x
good_succ_law_change;Pleased by Succession Law Change;Satisfaction face à la nouvelle loi de succession;;;;;;;;;;;;x
succ_law_change;Upset by Succession Law Change;Inquiétude face à la nouvelle loi de succession;;;;;;;;;;;;x
claimant_vs_holder;Title Claimant;Prétendant au titre;;;;;;;;;;;;x
opinion_ally;Ally;Allié;;;;;;;;;;;;x
